Sub  Trial   Group    Task  Block  Errors      Stimuli      ManEst        RT   G12ManEst FGApApproved
 24     99 PGME-LS  ManEst      4      10          D1B       52.45    370.00       36.54            1
 24    100 PGME-LS  ManEst      4      10          D2B       53.21    265.00       37.30            1
 24    101 PGME-LS  ManEst      4      10          D2A       54.48    305.00       38.57            1
 24    102 PGME-LS  ManEst      4      10          D1A       48.34    415.00       32.43            1
 24    103 PGME-LS  ManEst      4      10          D2A       53.71    450.00       37.80            1
 24    104 PGME-LS  ManEst      4      10          D1A       48.57    545.00       32.66            1
 24    105 PGME-LS  ManEst      4      10          D2A       51.20    430.00       35.29            0
 24    106 PGME-LS  ManEst      4      10          D2B       46.68    385.00       30.77            1
 24    107 PGME-LS  ManEst      4      10          D2B       54.81    440.00       38.90            1
 24    108 PGME-LS  ManEst      4      10          D2A       47.79    300.00       31.88            1
 24    109 PGME-LS  ManEst      4      10          D1A       53.27    435.00       37.36            1
 24    110 PGME-LS  ManEst      4      10          D1B       47.97    275.00       32.07            1
 24    111 PGME-LS  ManEst      4      10          D2A       49.68    590.00       33.77            1
 24    112 PGME-LS  ManEst      4      10          D1B       53.73    275.00       37.82            1
 24    113 PGME-LS  ManEst      4      10          D1B       54.94    535.00       39.03            1
 24    114 PGME-LS  ManEst      4      10          D1A       54.80    340.00       38.89            1
 24    115 PGME-LS  ManEst      4      10          D2B       50.21    295.00       34.31            1
 24    116 PGME-LS  ManEst      4      10          D2A       51.50    420.00       35.59            1
 24    117 PGME-LS  ManEst      4      10          D2B       47.84    540.00       31.94            1
 24    118 PGME-LS  ManEst      4      10          D2A       49.30    545.00       33.39            1
 24    119 PGME-LS  ManEst      4      10          D1B       48.84    495.00       32.93            1
 24    120 PGME-LS  ManEst      4      10          D1A       49.61    515.00       33.70            1
 24    121 PGME-LS  ManEst      4      10          D1A       46.89    575.00       30.98            1
 24    122 PGME-LS  ManEst      4      10          D2B       53.57    470.00       37.66            1
 24    123 PGME-LS  ManEst      4      10          D1A       52.10    665.00       36.19            1
 24    124 PGME-LS  ManEst      4      10          D2B       51.06    465.00       35.15            1
 24    125 PGME-LS  ManEst      4      10          D1B       51.60    520.00       35.69            1
 24    126 PGME-LS  ManEst      4      10          D2B       51.81    310.00       35.90            1
 24    127 PGME-LS  ManEst      4      10          D2A       49.41    485.00       33.50            1
 24    128 PGME-LS  ManEst      4      10          D1B       55.75    530.00       39.84            1
 25      1 MPGE-SL  ManEst      1       0          D1B       63.68    255.00       49.89            1
 25      2 MPGE-SL  ManEst      1       0          D2B       55.23    260.00       41.44            1
 25      3 MPGE-SL  ManEst      1       0          D1B       49.83    225.00       36.04            1
 25      4 MPGE-SL  ManEst      1       0          D2A       57.23    260.00       43.44            1
 25      5 MPGE-SL  ManEst      1       0          D2A       58.04    235.00       44.25            1
 25      6 MPGE-SL  ManEst      1       0          D2B       60.03    220.00       46.24            1
 25      7 MPGE-SL  ManEst      1       0          D1B       55.89    280.00       42.10            1
 25      8 MPGE-SL  ManEst      1       0          D1A       58.26    230.00       44.47            1
 25      9 MPGE-SL  ManEst      1       0          D2A       52.29    190.00       38.50            1
 25     10 MPGE-SL  ManEst      1       0          D1A       60.71    195.00       46.92            0
 25     11 MPGE-SL  ManEst      1       0          D2B       56.77    255.00       42.98            1
 25     12 MPGE-SL  ManEst      1       0          D1B       54.57    245.00       40.78            1
 25     13 MPGE-SL  ManEst      1       0          D2A       58.22    245.00       44.43            0
 25     14 MPGE-SL  ManEst      1       0          D1B       61.41    230.00       47.62            1
 25     15 MPGE-SL  ManEst      1       0          D1B       63.35    200.00       49.56            1
 25     16 MPGE-SL  ManEst      1       0          D2A       57.76    270.00       43.97            1
 25     17 MPGE-SL  ManEst      1       0          D2B       53.25    205.00       39.46            1
 25     18 MPGE-SL  ManEst      1       0          D2B       55.65    320.00       41.86            0
 25     19 MPGE-SL  ManEst      1       0          D1A       57.56    200.00       43.77            0
 25     20 MPGE-SL  ManEst      1       0          D1B       55.26    195.00       41.47            0
 25     21 MPGE-SL  ManEst      1       0          D2B       56.38    230.00       42.60            1
 25     22 MPGE-SL  ManEst      1       0          D1A       54.68    265.00       40.89            1
 25     23 MPGE-SL  ManEst      1       0          D1A       55.19    260.00       41.40            1
 25     24 MPGE-SL  ManEst      1       0          D1A       52.95    195.00       39.16            1
 25     25 MPGE-SL  ManEst      1       0          D2A       52.97    220.00       39.18            1
 25     26 MPGE-SL  ManEst      1       0          D1A       50.31    210.00       36.52            1
 25     27 MPGE-SL  ManEst      1       0          D2A       55.53    225.00       41.74            1
 25     28 MPGE-SL  ManEst      1       0          D2B       49.29    185.00       35.50            1
 25     29 MPGE-SL  ManEst      1       0          D2A       51.61    200.00       37.82            1
 25     30 MPGE-SL  ManEst      1       0          D1B       50.00    325.00       36.21            1
 25     31 MPGE-SL  ManEst      1       1          D2B       59.16    225.00       45.37            1
 25     32 MPGE-SL  ManEst      1       1          D1A       52.11    225.00       38.32            1
 25     33 MPGE-SL  ManEst      2       3          D1A       57.53    200.00       41.76            1
 25     34 MPGE-SL  ManEst      2       3          D2A       57.14    230.00       41.36            0
 25     35 MPGE-SL  ManEst      2       3          D1B       60.54    245.00       44.77            1
 25     36 MPGE-SL  ManEst      2       3          D1B       53.11    210.00       37.34            1
 25     37 MPGE-SL  ManEst      2       3          D2B       55.50    210.00       39.72            1
 25     38 MPGE-SL  ManEst      2       3          D2A       51.70    255.00       35.92            1
 25     39 MPGE-SL  ManEst      2       3          D1B       56.07    185.00       40.30            1
 25     40 MPGE-SL  ManEst      2       3          D1A       59.22    215.00       43.44            1
 25     41 MPGE-SL  ManEst      2       3          D1B       54.65    200.00       38.88            1
 25     42 MPGE-SL  ManEst      2       3          D2B       55.87    235.00       40.09            1
 25     43 MPGE-SL  ManEst      2       3          D2A       58.52    200.00       42.75            1
 25     44 MPGE-SL  ManEst      2       3          D2A       58.99    250.00       43.21            1
 25     45 MPGE-SL  ManEst      2       3          D1A       52.12    175.00       36.35            1
 25     46 MPGE-SL  ManEst      2       3          D1A       58.36    210.00       42.59            1
 25     47 MPGE-SL  ManEst      2       3          D2A       58.32    175.00       42.55            1
 25     48 MPGE-SL  ManEst      2       3          D1B       53.50    165.00       37.73            1
 25     49 MPGE-SL  ManEst      2       3          D2B       53.98    195.00       38.21            1
 25     50 MPGE-SL  ManEst      2       3          D1B       48.38    190.00       32.61            1
 25     51 MPGE-SL  ManEst      2       3          D1A       52.72    275.00       36.95            0
 25     52 MPGE-SL  ManEst      2       3          D2B       55.93    280.00       40.16            1
 25     53 MPGE-SL  ManEst      2       3          D1A       54.77    205.00       39.00            1
 25     54 MPGE-SL  ManEst      2       3          D2B       46.88    180.00       31.10            1
 25     55 MPGE-SL  ManEst      2       3          D2B       56.34    485.00       40.57            1
 25     56 MPGE-SL  ManEst      2       3          D1B       53.86    275.00       38.08            1
 25     57 MPGE-SL  ManEst      2       3          D1A       56.47    255.00       40.69            1
 25     58 MPGE-SL  ManEst      2       3          D1B       55.32    185.00       39.55            1
 25     59 MPGE-SL  ManEst      2       3          D2A       56.04    160.00       40.27            1
 25     60 MPGE-SL  ManEst      2       3          D2B       53.31    220.00       37.54            1
 25     61 MPGE-SL  ManEst      2       3          D1A       58.89    170.00       43.12            1
