Sub  Trial   Group    Task  Block  Errors      Stimuli      ManEst        RT   G12ManEst FGApApproved
 12     44 PGME-LS  ManEst      2       3          D1A       64.11        954.23    305.00       43.13            1
 12     45 PGME-LS  ManEst      2       3          D2A       59.37       1029.90    270.00       38.39            1
 12     46 PGME-LS  ManEst      2       3          D2A       60.10       1155.05    280.00       39.13            1
 12     47 PGME-LS  ManEst      2       3          D1A       68.07       1169.68    290.00       47.09            1
 12     48 PGME-LS  ManEst      2       3          D2B       62.84       1133.20    300.00       41.86            1
 12     49 PGME-LS  ManEst      2       3          D2B       66.18       1158.00    270.00       45.20            1
 12     50 PGME-LS  ManEst      2       3          D2B       62.51       1040.18    305.00       41.53            1
 12     51 PGME-LS  ManEst      2       3          D1A       70.78       1091.12    285.00       49.80            1
 12     52 PGME-LS  ManEst      2       3          D1A       66.98       1126.08    330.00       46.00            1
 12     53 PGME-LS  ManEst      2       3          D1B       61.88       1089.19    305.00       40.90            1
 12     54 PGME-LS  ManEst      2       3          D1B       65.88       1070.11    300.00       44.90            1
 12     55 PGME-LS  ManEst      2       3          D1B       60.67       1244.05    365.00       39.69            1
 12     56 PGME-LS  ManEst      2       3          D2A       60.62       1178.01    350.00       39.64            1
 12     57 PGME-LS  ManEst      2       3          D2B       57.52       1100.04    280.00       36.54            1
 12     58 PGME-LS  ManEst      2       3          D1A       50.46       1128.98    320.00       29.48            1
 12     59 PGME-LS  ManEst      2       3          D2A       56.06       1155.07    365.00       35.09            1
 12     60 PGME-LS  ManEst      2       3          D2A       59.11       1224.77    345.00       38.13            1
 12     61 PGME-LS  ManEst      2       3          D1A       54.71       1197.70    310.00       33.73            1
 12     62 PGME-LS  ManEst      2       3          D1B       62.50       1148.05    285.00       41.52            1
 12     63 PGME-LS  ManEst      2       3          D2B       53.82       1252.70    310.00       32.84            1
 12     64 PGME-LS  ManEst      2       3          D2B       68.25       1177.89    350.00       47.27            1
 12     65 PGME-LS  ManEst      3       3          D1B       70.40       1052.06    305.00       49.54            1
 12     66 PGME-LS  ManEst      3       3          D1A       63.80       1060.20    285.00       42.94            1
 12     67 PGME-LS  ManEst      3       3          D1A       70.73       1118.10    285.00       49.87            1
 12     68 PGME-LS  ManEst      3       3          D1A       63.73       1174.07    285.00       42.87            1
 12     69 PGME-LS  ManEst      3       3          D2B       63.39       1137.23    300.00       42.53            1
 12     70 PGME-LS  ManEst      3       3          D1A       66.37       1208.93    250.00       45.51            1
 12     71 PGME-LS  ManEst      3       3          D2A       71.11       1178.98    270.00       50.24            1
 12     72 PGME-LS  ManEst      3       3          D1B       72.49       1140.83    325.00       51.63            1
 12     73 PGME-LS  ManEst      3       3          D2A       68.83       1339.85    330.00       47.97            1
 12     74 PGME-LS  ManEst      3       3          D2B       75.40       1143.86    295.00       54.54            1
 12     75 PGME-LS  ManEst      3       3          D1B       76.83       1185.02    315.00       55.97            1
 12     76 PGME-LS  ManEst      3       3          D2B       62.00       1254.70    390.00       41.14            1
 12     77 PGME-LS  ManEst      3       3          D2B       77.03       1138.00    285.00       56.17            1
 12     78 PGME-LS  ManEst      3       3          D2A       83.83       1069.20    290.00       62.97            1
 12     79 PGME-LS  ManEst      3       5          D1B       62.47       1297.78    345.00       41.61            1
 12     80 PGME-LS  ManEst      3       5          D1B       63.46       1180.87    305.00       42.60            1
 12     81 PGME-LS  ManEst      3       5          D1A       61.89       1133.97    285.00       41.02            1
 12     82 PGME-LS  ManEst      3       6          D2B       65.36       1053.82    275.00       44.50            1
 12     83 PGME-LS  ManEst      3       6          D2A       66.04       1102.19    245.00       45.18            1
 12     84 PGME-LS  ManEst      3       6          D1A       63.60       1147.01    295.00       42.74            1
 12     85 PGME-LS  ManEst      3       7          D1B       70.38       1166.83    305.00       49.52            1
 12     86 PGME-LS  ManEst      3       7          D2A       70.29       1146.52    325.00       49.43            1
 12     87 PGME-LS  ManEst      3       7          D1A       75.38       1381.71    285.00       54.52            1
 12     88 PGME-LS  ManEst      3       7          D2A       69.55       1086.90    280.00       48.69            1
 12     89 PGME-LS  ManEst      3       7          D2A       68.34       1270.99    345.00       47.48            1
 12     90 PGME-LS  ManEst      3       7          D2B       63.93       1236.98    385.00       43.07            1
 12     91 PGME-LS  ManEst      3       7          D2A       69.54       1231.00    315.00       48.68            1
 12     92 PGME-LS  ManEst      3       7          D1B       61.83       1260.91    340.00       40.97            1
 12     93 PGME-LS  ManEst      3       8          D2B       56.95        995.20    285.00       36.09            1
 12     94 PGME-LS  ManEst      3       8          D1A       56.97       1156.38    265.00       36.11            1
 12     95 PGME-LS  ManEst      3       8          D2B       63.13       1083.11    280.00       42.27            1
 12     96 PGME-LS  ManEst      3       8          D1B       54.37       1131.40    285.00       33.51            1
 12     97 PGME-LS  ManEst      4      10          D2B       64.75       1080.07    290.00       44.22            1
 12     98 PGME-LS  ManEst      4      10          D2B       58.63       1167.00    290.00       38.10            1
 12     99 PGME-LS  ManEst      4      10          D2A       63.63       1142.02    280.00       43.11            1
 12    100 PGME-LS  ManEst      4      11          D1A       61.23       1130.13    300.00       40.70            1
 12    101 PGME-LS  ManEst      4      11          D2B       61.59       1283.97    285.00       41.06            1
 12    102 PGME-LS  ManEst      4      11          D1A       62.24       1236.99    335.00       41.72            1
 12    103 PGME-LS  ManEst      4      11          D1B       69.90       1275.98    325.00       49.38            1
 12    104 PGME-LS  ManEst      4      12          D1B       64.35       1004.10    325.00       43.83            1
 12    105 PGME-LS  ManEst      4      12          D1A       65.20       1220.97    310.00       44.67            1
 12    106 PGME-LS  ManEst      4      12          D1B       62.36       1096.94    325.00       41.84            1
 12    107 PGME-LS  ManEst      4      12          D2A       68.57       1403.74    390.00       48.05            1
 12    108 PGME-LS  ManEst      4      12          D1B       65.61       1252.02    300.00       45.08            1
 12    109 PGME-LS  ManEst      4      12          D2A       57.30       1126.07    330.00       36.77            1
 12    110 PGME-LS  ManEst      4      12          D2B       61.57       1316.82    305.00       41.04            1
 12    111 PGME-LS  ManEst      4      12          D1B       67.53       1131.09    295.00       47.01            1
 12    112 PGME-LS  ManEst      4      12          D1B       60.38       1151.06    315.00       39.85            1
 12    113 PGME-LS  ManEst      4      12          D2A       59.28       1204.99    310.00       38.75            1
 12    114 PGME-LS  ManEst      4      12          D2A       65.21       1254.79    310.00       44.69            1
 12    115 PGME-LS  ManEst      4      12          D2B       62.35       1283.92    320.00       41.83            1
 12    116 PGME-LS  ManEst      4      12          D1B       59.69       1232.95    295.00       39.16            1
