Sub  Trial   Group    Task  Block  Errors      Stimuli    MaxAp        RT  G12MaxAp FGApApproved
 48     11 PGME-LS   Grasp      1       3          D1A    85.21    310.00     65.27            1
 48     12 PGME-LS   Grasp      1       3          D1B    87.76    250.00     67.81            1
 48     13 PGME-LS   Grasp      1       3          D1B    83.22    235.00     63.27            1
 48     14 PGME-LS   Grasp      1       3          D2A    83.86    255.00     63.91            1
 48     15 PGME-LS   Grasp      1       3          D1B    83.13    230.00     63.19            1
 48     16 PGME-LS   Grasp      1       3          D1A    79.66    245.00     59.72            1
 48     17 PGME-LS   Grasp      1       3          D2A    86.22    235.00     66.28            1
 48     18 PGME-LS   Grasp      1       3          D2B    89.01    265.00     69.06            1
 48     19 PGME-LS   Grasp      1       3          D2B    86.08    245.00     66.14            1
 48     20 PGME-LS   Grasp      1       3          D1B    82.18    230.00     62.24            1
 48     21 PGME-LS   Grasp      1       3          D2A    80.79    195.00     60.84            1
 48     22 PGME-LS   Grasp      1       3          D2B    84.53    230.00     64.58            1
 48     23 PGME-LS   Grasp      1       3          D2A    79.27    255.00     59.32            1
 48     24 PGME-LS   Grasp      1       3          D2B    81.96    255.00     62.01            1
 48     25 PGME-LS   Grasp      1       3          D1A    81.27    195.00     61.32            1
 48     26 PGME-LS   Grasp      1       5          D2B    85.81    175.00     65.87            1
 48     27 PGME-LS   Grasp      1       5          D2B    83.61    275.00     63.66            1
 48     28 PGME-LS   Grasp      1       5          D2A    87.90    275.00     67.96            1
 48     29 PGME-LS   Grasp      1       5          D1A    80.05    315.00     60.11            1
 48     30 PGME-LS   Grasp      1       5          D2B    76.27    200.00     56.32            1
 48     31 PGME-LS   Grasp      1       5          D2A    75.40    175.00     55.45            1
 48     32 PGME-LS   Grasp      1       7          D1A    85.23    180.00     65.28            1
 48     33 PGME-LS   Grasp      2       9          D1B    71.04    245.00     57.42            1
 48     34 PGME-LS   Grasp      2       9          D2A    81.47    230.00     67.85            1
 48     35 PGME-LS   Grasp      2       9          D2B    81.04    225.00     67.42            1
 48     36 PGME-LS   Grasp      2       9          D1A    78.12    225.00     64.50            1
 48     37 PGME-LS   Grasp      2       9          D2A    80.35    200.00     66.73            1
 48     38 PGME-LS   Grasp      2       9          D1A    78.20    200.00     64.57            1
 48     39 PGME-LS   Grasp      2       9          D1A    83.25    180.00     69.63            1
 48     40 PGME-LS   Grasp      2       9          D1B    80.76    235.00     67.14            1
 48     41 PGME-LS   Grasp      2       9          D2B    83.31    200.00     69.69            1
 48     42 PGME-LS   Grasp      2       9          D2A    80.09    230.00     66.47            1
 48     43 PGME-LS   Grasp      2       9          D1A    84.53    185.00     70.90            1
 48     44 PGME-LS   Grasp      2       9          D2B    84.67    220.00     71.05            1
 48     45 PGME-LS   Grasp      2       9          D1A    77.61    215.00     63.99            1
 48     46 PGME-LS   Grasp      2       9          D2B    84.84    210.00     71.22            1
 48     47 PGME-LS   Grasp      2       9          D1B    80.38    145.00     66.76            1
 48     48 PGME-LS   Grasp      2       9          D1B    85.02    185.00     71.40            1
 48     49 PGME-LS   Grasp      2       9          D1A    84.06    190.00     70.44            1
 48     50 PGME-LS   Grasp      2       9          D2A    87.89     60.00     74.27            1
 48     51 PGME-LS   Grasp      2       9          D2A    84.50    105.00     70.88            1
 48     52 PGME-LS   Grasp      2       9          D2B    92.65    190.00     79.03            1
 48     53 PGME-LS   Grasp      2       9          D2B    86.56    200.00     72.94            1
 48     54 PGME-LS   Grasp      2       9          D2B    89.75    220.00     76.13            1
 48     55 PGME-LS   Grasp      2       9          D2A    86.77     90.00     73.15            1
 48     56 PGME-LS   Grasp      2       9          D1B    84.29    170.00     70.67            1
 48     57 PGME-LS   Grasp      2       9          D1B    86.52      5.00     72.90            1
 48     58 PGME-LS   Grasp      2       9          D2A    83.11    180.00     69.49            1
 48     59 PGME-LS   Grasp      2       9          D1A    89.04    205.00     75.42            1
 48     60 PGME-LS   Grasp      2       9          D1A    86.88    160.00     73.26            1
 48     61 PGME-LS   Grasp      2       9          D1B    88.15    175.00     74.53            1
 48     62 PGME-LS   Grasp      2       9          D2A    89.20    130.00     75.58            1
 48     63 PGME-LS   Grasp      2       9          D2B    92.66    180.00     79.04            1
 48     64 PGME-LS   Grasp      2       9          D1B    88.98    155.00     75.36            1
 48     65 PGME-LS   Grasp      3       9          D2B    76.65    360.00     62.86            1
 48     66 PGME-LS   Grasp      3       9          D1A    78.13    205.00     64.33            1
 48     67 PGME-LS   Grasp      3       9          D2B    81.24    185.00     67.45            1
 48     68 PGME-LS   Grasp      3       9          D1A    84.29    230.00     70.49            1
 48     69 PGME-LS   Grasp      3       9          D2B    80.49    195.00     66.69            1
 48     70 PGME-LS   Grasp      3       9          D2A    85.47    185.00     71.68            1
 48     71 PGME-LS   Grasp      3       9          D2B    82.26    200.00     68.47            1
 48     72 PGME-LS   Grasp      3       9          D2B    87.06    225.00     73.27            1
 48     73 PGME-LS   Grasp      3       9          D2B    88.83    190.00     75.04            1
 48     74 PGME-LS   Grasp      3       9          D1A    89.87    185.00     76.07            1
 48     75 PGME-LS   Grasp      3      10          D1A    88.11    345.00     74.32            1
 48     76 PGME-LS   Grasp      3      10          D2B    88.55    215.00     74.76            1
 48     77 PGME-LS   Grasp      3      10          D1A    88.28    215.00     74.49            1
 48     78 PGME-LS   Grasp      3      10          D1A    89.36    210.00     75.56            1
 48     79 PGME-LS   Grasp      3      10          D1B    86.90    195.00     73.10            1
 48     80 PGME-LS   Grasp      3      10          D1B    80.47    205.00     66.67            1
 48     81 PGME-LS   Grasp      3      10          D2A    83.31    190.00     69.51            1
 48     82 PGME-LS   Grasp      3      10          D1A    79.27    235.00     65.47            1
 48     83 PGME-LS   Grasp      3      10          D1B    83.31    205.00     69.51            1
 48     84 PGME-LS   Grasp      3      10          D2A    87.96    225.00     74.17            1
 48     85 PGME-LS   Grasp      3      10          D1A    84.02    190.00     70.22            1
 48     86 PGME-LS   Grasp      3      10          D2A    82.69    210.00     68.90            1
 48     87 PGME-LS   Grasp      3      10          D2A    86.83    215.00     73.03            1
 48     88 PGME-LS   Grasp      3      10          D2A    87.59    200.00     73.80            1
 48     89 PGME-LS   Grasp      3      10          D1B    85.41    180.00     71.62            1
 48     90 PGME-LS   Grasp      3      10          D2A    87.30    195.00     73.50            1
 48     91 PGME-LS   Grasp      3      10          D1B    85.17    175.00     71.38            1
 48     92 PGME-LS   Grasp      3      10          D1B    86.02    175.00     72.22            1
 48     93 PGME-LS   Grasp      3      10          D1B    87.87    230.00     74.07            1
 48     94 PGME-LS   Grasp      3      10          D2A    86.13    200.00     72.34            1
 48     95 PGME-LS   Grasp      3      10          D1B    93.29    180.00     79.49            1
 48     96 PGME-LS   Grasp      3      10          D2B    91.57    395.00     77.77            1
 48     97 PGME-LS   Grasp      4      10          D1B    79.86    185.00     66.49            1
 48     98 PGME-LS   Grasp      4      10          D1A    85.26    215.00     71.89            1
 48     99 PGME-LS   Grasp      4      10          D1B    85.06    205.00     71.70            1
 48    100 PGME-LS   Grasp      4      10          D2B    82.38    200.00     69.02            1
 48    101 PGME-LS   Grasp      4      10          D2A    82.54    210.00     69.18            1
 48    102 PGME-LS   Grasp      4      10          D2A    86.31    235.00     72.95            1
 48    103 PGME-LS   Grasp      4      10          D1A    84.48    175.00     71.11            1
 48    104 PGME-LS   Grasp      4      10          D2B    76.90    185.00     63.54            1
 48    105 PGME-LS   Grasp      4      10          D2B    85.43      5.00     72.07            1
 48    106 PGME-LS   Grasp      4      10          D2B    82.84    195.00     69.48            1
 48    107 PGME-LS   Grasp      4      10          D2A    82.68    190.00     69.32            1
 48    108 PGME-LS   Grasp      4      10          D2A    77.31    210.00     63.94            1
 48    109 PGME-LS   Grasp      4      10          D1A    80.98    225.00     67.62            1
 48    110 PGME-LS   Grasp      4      10          D2A    86.40    180.00     73.04            1
 48    111 PGME-LS   Grasp      4      10          D1B    81.99    190.00     68.63            1
 48    112 PGME-LS   Grasp      4      10          D1B    81.76    130.00     68.40            1
 48    113 PGME-LS   Grasp      4      10          D1A    82.95    210.00     69.58            1
 48    114 PGME-LS   Grasp      4      10          D2A    81.75    210.00     68.39            1
 48    115 PGME-LS   Grasp      4      10          D1A    80.86    170.00     67.50            1
 48    116 PGME-LS   Grasp      4      10          D2B    81.73    210.00     68.37            1
 48    117 PGME-LS   Grasp      4      10          D2B    79.27    175.00     65.91            1
 48    118 PGME-LS   Grasp      4      10          D1A    84.69    215.00     71.33            1
 48    119 PGME-LS   Grasp      4      10          D2A    86.32    235.00     72.96            1
 48    120 PGME-LS   Grasp      4      10          D2B    85.32    240.00     71.95            1
 48    121 PGME-LS   Grasp      4      10          D1A    87.95    225.00     74.59            1
 48    122 PGME-LS   Grasp      4      10          D2A    89.59    230.00     76.23            1
 48    123 PGME-LS   Grasp      4      10          D1B    81.34    235.00     67.98            1
