Sub  Trial   Group    Task  Block  Errors      Stimuli    MaxAp        RT  G12MaxAp
 12     97  GMP-LS   Grasp      4       0          D2B    69.58    520.00     48.02
 12     98  GMP-LS   Grasp      4       0          D1B    72.75    370.00     51.19
 12     99  GMP-LS   Grasp      4       0          D1A    79.07    360.00     57.51
 12    100  GMP-LS   Grasp      4       0          D2B    74.63    550.00     53.07
 12    101  GMP-LS   Grasp      4       0          D2B    74.34    325.00     52.78
 12    102  GMP-LS   Grasp      4       0          D2A    79.54    510.00     57.98
 12    103  GMP-LS   Grasp      4       0          D2A    75.26    545.00     53.70
 12    104  GMP-LS   Grasp      4       0          D2B    75.43    400.00     53.87
 12    105  GMP-LS   Grasp      4       0          D1B    78.47    405.00     56.91
 12    106  GMP-LS   Grasp      4       0          D1A    79.29    520.00     57.73
 12    107  GMP-LS   Grasp      4       0          D1A    77.90    455.00     56.34
 12    108  GMP-LS   Grasp      4       0          D2A    79.45    410.00     57.89
 12    109  GMP-LS   Grasp      4       0          D1B    80.84    545.00     59.28
 12    110  GMP-LS   Grasp      4       0          D2A    77.94    475.00     56.38
 12    111  GMP-LS   Grasp      4       0          D1B    80.60    315.00     59.04
 12    112  GMP-LS   Grasp      4       0          D1A    77.97    375.00     56.41
 12    113  GMP-LS   Grasp      4       0          D2A    78.56    345.00     57.01
 12    114  GMP-LS   Grasp      4       0          D2B    85.37    485.00     63.81
 12    115  GMP-LS   Grasp      4       0          D1A    81.14    360.00     59.58
 12    116  GMP-LS   Grasp      4       0          D1B    84.49    355.00     62.93
 12    117  GMP-LS   Grasp      4       0          D1A    84.72    525.00     63.16
 12    118  GMP-LS   Grasp      4       0          D2A    81.47    535.00     59.91
 12    119  GMP-LS   Grasp      4       0          D2B    77.23    210.00     55.67
 12    120  GMP-LS   Grasp      4       0          D2A    76.91    395.00     55.35
 12    121  GMP-LS   Grasp      4       0          D1A    85.97    330.00     64.41
 12    122  GMP-LS   Grasp      4       0          D1B    79.18    365.00     57.62
 12    123  GMP-LS   Grasp      4       0          D2A    81.25    425.00     59.69
 12    124  GMP-LS   Grasp      4       0          D1B    82.37    450.00     60.81
 12    125  GMP-LS   Grasp      4       0          D1B    80.08    275.00     58.52
 12    126  GMP-LS   Grasp      4       0          D2B    82.10    355.00     60.54
 12    127  GMP-LS   Grasp      4       0          D2B    84.44    320.00     62.88
 12    128  GMP-LS   Grasp      4       0          D1A    79.30    325.00     57.74
 13      1  PMG-SL   Grasp      1       0          D2A    65.95    480.00     50.77
 13      2  PMG-SL   Grasp      1       0          D2B    66.49    305.00     51.31
 13      3  PMG-SL   Grasp      1       0          D2B    68.59    300.00     53.41
 13      4  PMG-SL   Grasp      1       0          D1B    72.04    395.00     56.86
 13      5  PMG-SL   Grasp      1       0          D2B    67.50    405.00     52.32
 13      6  PMG-SL   Grasp      1       0          D1A    66.96    340.00     51.78
 13      7  PMG-SL   Grasp      1       0          D1B    67.19    520.00     52.01
 13      8  PMG-SL   Grasp      1       0          D2A    65.72    225.00     50.54
 13      9  PMG-SL   Grasp      1       0          D2B    70.70    440.00     55.52
 13     10  PMG-SL   Grasp      1       0          D2A    67.68    530.00     52.50
 13     11  PMG-SL   Grasp      1       0          D1B    66.72    275.00     51.55
 13     12  PMG-SL   Grasp      1       0          D2B    68.29    275.00     53.12
 13     13  PMG-SL   Grasp      1       0          D2A    67.24    405.00     52.07
 13     14  PMG-SL   Grasp      1       0          D1A    68.93    320.00     53.75
 13     15  PMG-SL   Grasp      1       0          D1A    65.38    295.00     50.20
 13     16  PMG-SL   Grasp      1       0          D1A    65.22    435.00     50.04
 13     17  PMG-SL   Grasp      1       0          D1A    69.41    350.00     54.23
 13     18  PMG-SL   Grasp      1       0          D2A    73.39    320.00     58.22
 13     19  PMG-SL   Grasp      1       0          D2B    71.04    440.00     55.86
 13     20  PMG-SL   Grasp      1       0          D1B    69.51    355.00     54.33
 13     21  PMG-SL   Grasp      1       0          D2A    71.13    405.00     55.95
 13     22  PMG-SL   Grasp      1       0          D1B    69.06    335.00     53.88
 13     23  PMG-SL   Grasp      1       0          D1A    66.88    385.00     51.70
 13     24  PMG-SL   Grasp      1       0          D2A    67.29    430.00     52.12
 13     25  PMG-SL   Grasp      1       0          D2B    66.29    380.00     51.11
 13     26  PMG-SL   Grasp      1       0          D1A    67.47    290.00     52.29
 13     27  PMG-SL   Grasp      1       0          D1B    67.47    310.00     52.29
 13     28  PMG-SL   Grasp      1       0          D1B    68.93    295.00     53.75
 13     29  PMG-SL   Grasp      1       0          D1A    70.47    275.00     55.29
 13     30  PMG-SL   Grasp      1       0          D1B    70.28    350.00     55.10
 13     31  PMG-SL   Grasp      1       0          D2B    71.13    265.00     55.95
 13     32  PMG-SL   Grasp      1       0          D2A    75.51    245.00     60.33
 13     33  PMG-SL   Grasp      2       0          D1A    67.14    545.00     51.75
 13     34  PMG-SL   Grasp      2       0          D1A    68.14    250.00     52.76
 13     35  PMG-SL   Grasp      2       0          D1A    67.68    260.00     52.30
 13     36  PMG-SL   Grasp      2       0          D1B    68.26    390.00     52.88
 13     37  PMG-SL   Grasp      2       0          D1B    68.22    230.00     52.83
 13     38  PMG-SL   Grasp      2       0          D2B    68.20    315.00     52.81
 13     39  PMG-SL   Grasp      2       0          D2B    65.43    370.00     50.04
 13     40  PMG-SL   Grasp      2       0          D2A    69.81    245.00     54.43
 13     41  PMG-SL   Grasp      2       0          D2B    68.84    325.00     53.46
 13     42  PMG-SL   Grasp      2       0          D1B    67.69    345.00     52.30
 13     43  PMG-SL   Grasp      2       0          D2A    68.00    365.00     52.61
 13     44  PMG-SL   Grasp      2       0          D2A    68.48    380.00     53.09
 13     45  PMG-SL   Grasp      2       0          D2A    66.42    280.00     51.04
 13     46  PMG-SL   Grasp      2       0          D1B    65.66    370.00     50.27
 13     47  PMG-SL   Grasp      2       0          D2B    66.82    330.00     51.44
 13     48  PMG-SL   Grasp      2       0          D2A    70.99    255.00     55.61
 13     49  PMG-SL   Grasp      2       0          D1B    69.13    375.00     53.74
 13     50  PMG-SL   Grasp      2       0          D1A    70.57    245.00     55.18
 13     51  PMG-SL   Grasp      2       0          D1A    71.13    280.00     55.74
 13     52  PMG-SL   Grasp      2       0          D2A    73.31    275.00     57.92
 13     53  PMG-SL   Grasp      2       0          D1B    67.96    245.00     52.57
 13     54  PMG-SL   Grasp      2       0          D2A    69.61    410.00     54.22
 13     55  PMG-SL   Grasp      2       0          D2A    69.47    500.00     54.09
 13     56  PMG-SL   Grasp      2       0          D1A    68.55    240.00     53.17
 13     57  PMG-SL   Grasp      2       0          D1B    68.47    355.00     53.09
 13     58  PMG-SL   Grasp      2       0          D2B    66.81    345.00     51.42
 13     59  PMG-SL   Grasp      2       0          D2B    70.26    300.00     54.87
 13     60  PMG-SL   Grasp      2       0          D2B    67.17    470.00     51.79
 13     61  PMG-SL   Grasp      2       0          D2B    68.51    290.00     53.12
 13     62  PMG-SL   Grasp      2       0          D1A    71.91    285.00     56.52
 13     63  PMG-SL   Grasp      2       0          D1A    68.68    285.00     53.30
 13     64  PMG-SL   Grasp      2       0          D1B    71.57    285.00     56.19
 13     65  PMG-SL   Grasp      3       0          D1A    71.31    435.00     55.00
 13     66  PMG-SL   Grasp      3       0          D2A    70.00    410.00     53.70
 13     67  PMG-SL   Grasp      3       0          D1A    69.74    240.00     53.43
 13     68  PMG-SL   Grasp      3       0          D1A    68.15    270.00     51.85
 13     69  PMG-SL   Grasp      3       0          D1B    68.36    235.00     52.05
 13     70  PMG-SL   Grasp      3       0          D2B    66.87    280.00     50.56
 13     71  PMG-SL   Grasp      3       0          D1B    68.38    185.00     52.08
 13     72  PMG-SL   Grasp      3       0          D2B    68.45    240.00     52.14
 13     73  PMG-SL   Grasp      3       0          D1B    67.07    230.00     50.77
 13     74  PMG-SL   Grasp      3       0          D2B    68.41    250.00     52.10
 13     75  PMG-SL   Grasp      3       0          D2B    63.81    235.00     47.50
 13     76  PMG-SL   Grasp      3       0          D2A    70.02    335.00     53.72
 13     77  PMG-SL   Grasp      3       0          D1A    66.79    345.00     50.48
 13     78  PMG-SL   Grasp      3       0          D1B    73.48    275.00     57.18
 13     79  PMG-SL   Grasp      3       0          D2A    67.92    340.00     51.61
 13     80  PMG-SL   Grasp      3       0          D1A    68.07    280.00     51.76
 13     81  PMG-SL   Grasp      3       0          D1A    68.36    325.00     52.05
 13     82  PMG-SL   Grasp      3       0          D1B    66.46    225.00     50.15
 13     83  PMG-SL   Grasp      3       0          D1B    68.97    345.00     52.67
 13     84  PMG-SL   Grasp      3       0          D2B    70.30    425.00     53.99
 13     85  PMG-SL   Grasp      3       0          D2A    73.07    235.00     56.77
 13     86  PMG-SL   Grasp      3       1          D1A    64.88    270.00     48.57
 13     87  PMG-SL   Grasp      3       1          D2A    67.59    375.00     51.29
 13     88  PMG-SL   Grasp      3       1          D2B    67.34    285.00     51.03
 13     89  PMG-SL   Grasp      3       1          D2B    68.79    235.00     52.48
 13     90  PMG-SL   Grasp      3       1          D2A    68.00    210.00     51.70
 13     91  PMG-SL   Grasp      3       1          D1A    73.26    225.00     56.95
 13     92  PMG-SL   Grasp      3       1          D1B    71.57    265.00     55.26
 13     93  PMG-SL   Grasp      3       1          D2A    72.26    235.00     55.95
 13     94  PMG-SL   Grasp      3       1          D1B    70.80    240.00     54.50
 13     95  PMG-SL   Grasp      3       1          D2B    69.76    350.00     53.45
 13     96  PMG-SL   Grasp      3       1          D2A    73.43    350.00     57.12
 13     97  PMG-SL   Grasp      4       1          D1A    69.53    440.00     53.26
 13     98  PMG-SL   Grasp      4       1          D2A    72.54    335.00     56.28
 13     99  PMG-SL   Grasp      4       1          D2B    68.01    385.00     51.75
 13    100  PMG-SL   Grasp      4       1          D2B    70.92    250.00     54.66
 13    101  PMG-SL   Grasp      4       1          D1B    68.00    285.00     51.74
 13    102  PMG-SL   Grasp      4       1          D1A    67.66    275.00     51.39
 13    103  PMG-SL   Grasp      4       1          D2A    71.16    280.00     54.90
 13    104  PMG-SL   Grasp      4       1          D2A    71.20    240.00     54.94
 13    105  PMG-SL   Grasp      4       1          D2B    65.99    245.00     49.73
 13    106  PMG-SL   Grasp      4       1          D1A    69.99    275.00     53.72
 13    107  PMG-SL   Grasp      4       1          D2B    70.99    205.00     54.73
 13    108  PMG-SL   Grasp      4       1          D1B    70.11    220.00     53.84
 13    109  PMG-SL   Grasp      4       1          D1B    69.39    345.00     53.13
 13    110  PMG-SL   Grasp      4       1          D1B    69.10    250.00     52.84
 13    111  PMG-SL   Grasp      4       1          D1A    68.92    210.00     52.66
 13    112  PMG-SL   Grasp      4       2          D2B    72.29    240.00     56.03
 13    113  PMG-SL   Grasp      4       2          D1B    70.78    250.00     54.52
 13    114  PMG-SL   Grasp      4       2          D2A    69.25    220.00     52.99
 13    115  PMG-SL   Grasp      4       2          D1B    69.13    215.00     52.87
 13    116  PMG-SL   Grasp      4       2          D1A    72.01    195.00     55.74
 13    117  PMG-SL   Grasp      4       2          D2B    69.57    160.00     53.31
 13    118  PMG-SL   Grasp      4       2          D1A    67.16    170.00     50.90
 13    119  PMG-SL   Grasp      4       5          D2A    73.87    250.00     57.61
 13    120  PMG-SL   Grasp      4       5          D1A    72.26    300.00     56.00
 13    121  PMG-SL   Grasp      4       5          D2A    69.63    200.00     53.36
 13    122  PMG-SL   Grasp      4       5          D2B    72.49    200.00     56.23
 13    123  PMG-SL   Grasp      4       6          D1B    67.08    220.00     50.82
 13    124  PMG-SL   Grasp      4       6          D2B    66.93    330.00     50.67
 13    125  PMG-SL   Grasp      4       6          D1B    68.91    205.00     52.65
 13    126  PMG-SL   Grasp      4       6          D2A    70.66    230.00     54.40
 13    127  PMG-SL   Grasp      4       6          D1A    66.15    185.00     49.89
 13    128  PMG-SL   Grasp      4       6          D2A    70.52    270.00     54.26
 14      1  PGM-LS   Grasp      1       0          D1B    78.20    440.00     58.33
 14      2  PGM-LS   Grasp      1       0          D2B    83.20    515.00     63.33
 14      3  PGM-LS   Grasp      1       0          D2A    79.32    430.00     59.45
 14      4  PGM-LS   Grasp      1       0          D1B    82.48    410.00     62.61
 14      5  PGM-LS   Grasp      1       0          D1B    73.99    375.00     54.12
 14      6  PGM-LS   Grasp      1       0          D2B    79.85    330.00     59.98
 14      7  PGM-LS   Grasp      1       0          D1B    80.70    285.00     60.83
 14      8  PGM-LS   Grasp      1       0          D1B    77.82    345.00     57.95
 14      9  PGM-LS   Grasp      1       0          D2A    77.34    260.00     57.47
 14     10  PGM-LS   Grasp      1       0          D1B    79.10    285.00     59.23
 14     11  PGM-LS   Grasp      1       0          D2B    83.15    305.00     63.28
 14     12  PGM-LS   Grasp      1       0          D2B    79.18    350.00     59.31
 14     13  PGM-LS   Grasp      1       0          D2A    79.03    360.00     59.16
 14     14  PGM-LS   Grasp      1       0          D1B    72.37    405.00     52.50
 14     15  PGM-LS   Grasp      1       0          D2A    81.20    370.00     61.33
 14     16  PGM-LS   Grasp      1       0          D2B    82.26    370.00     62.39
 14     17  PGM-LS   Grasp      1       0          D2B    84.98    300.00     65.11
 14     18  PGM-LS   Grasp      1       0          D1A    88.35    315.00     68.49
 14     19  PGM-LS   Grasp      1       0          D1A    81.14    280.00     61.27
 14     20  PGM-LS   Grasp      1       0          D1A    80.14    335.00     60.27
 14     21  PGM-LS   Grasp      1       0          D1A    74.72    295.00     54.85
 14     22  PGM-LS   Grasp      1       0          D1A    79.73    420.00     59.86
 14     23  PGM-LS   Grasp      1       0          D1B    80.10    370.00     60.23
 14     24  PGM-LS   Grasp      1       0          D2A    74.26    420.00     54.39
 14     25  PGM-LS   Grasp      1       0          D2B    79.76    395.00     59.89
 14     26  PGM-LS   Grasp      1       0          D2B    78.55    455.00     58.68
 14     27  PGM-LS   Grasp      1       0          D2A    82.23    360.00     62.36
 14     28  PGM-LS   Grasp      1       0          D1A    75.91    380.00     56.04
 14     29  PGM-LS   Grasp      1       0          D1A    73.23    340.00     53.36
 14     30  PGM-LS   Grasp      1       0          D2A    75.73    310.00     55.86
 14     31  PGM-LS   Grasp      1       0          D2A    77.47    325.00     57.60
 14     32  PGM-LS   Grasp      1       0          D1A    74.06    475.00     54.19
 14     33  PGM-LS   Grasp      2       0          D1A    76.93    470.00     57.85
 14     34  PGM-LS   Grasp      2       0          D2B    78.76    435.00     59.68
 14     35  PGM-LS   Grasp      2       0          D1B    81.00    375.00     61.92
 14     36  PGM-LS   Grasp      2       0          D2B    78.37    250.00     59.29
 14     37  PGM-LS   Grasp      2       0          D2A    75.94    335.00     56.86
 14     38  PGM-LS   Grasp      2       0          D1A    82.59    315.00     63.51
 14     39  PGM-LS   Grasp      2       0          D2B    74.47    395.00     55.39
 14     40  PGM-LS   Grasp      2       0          D2A    74.18    415.00     55.10
 14     41  PGM-LS   Grasp      2       0          D2B    77.98    355.00     58.90
 14     42  PGM-LS   Grasp      2       0          D2A    77.96    360.00     58.89
 14     43  PGM-LS   Grasp      2       0          D2A    79.74    520.00     60.66
 14     44  PGM-LS   Grasp      2       0          D2B    82.08    345.00     63.00
 14     45  PGM-LS   Grasp      2       0          D1B    83.82    435.00     64.74
 14     46  PGM-LS   Grasp      2       0          D1A    79.39    325.00     60.31
 14     47  PGM-LS   Grasp      2       0          D1B    85.20    310.00     66.12
 14     48  PGM-LS   Grasp      2       0          D2B    79.83    405.00     60.75
 14     49  PGM-LS   Grasp      2       0          D2A    85.56    340.00     66.48
 14     50  PGM-LS   Grasp      2       0          D1B    80.80    440.00     61.73
 14     51  PGM-LS   Grasp      2       0          D1B    83.34    440.00     64.26
 14     52  PGM-LS   Grasp      2       0          D1B    79.22    340.00     60.14
 14     53  PGM-LS   Grasp      2       0          D1A    82.64    350.00     63.56
 14     54  PGM-LS   Grasp      2       0          D1A    73.21    280.00     54.13
 14     55  PGM-LS   Grasp      2       0          D1B    75.98    355.00     56.90
 14     56  PGM-LS   Grasp      2       0          D2A    81.31    330.00     62.23
 14     57  PGM-LS   Grasp      2       0          D1B    81.47    340.00     62.39
 14     58  PGM-LS   Grasp      2       0          D2B    70.20    345.00     51.12
 14     59  PGM-LS   Grasp      2       0          D2A    79.56    460.00     60.48
 14     60  PGM-LS   Grasp      2       0          D2A    75.98    335.00     56.90
 14     61  PGM-LS   Grasp      2       0          D1A    71.96    550.00     52.88
 14     62  PGM-LS   Grasp      2       0          D1A    75.28    355.00     56.20
 14     63  PGM-LS   Grasp      2       0          D1A    74.98    325.00     55.90
 14     64  PGM-LS   Grasp      2       0          D2B    80.99    265.00     61.92
 14     65  PGM-LS   Grasp      3       0          D1A    82.21    425.00     64.34
 14     66  PGM-LS   Grasp      3       0          D1A    80.42    370.00     62.56
 14     67  PGM-LS   Grasp      3       0          D1B    78.84    280.00     60.97
 14     68  PGM-LS   Grasp      3       0          D2B    80.10    375.00     62.24
 14     69  PGM-LS   Grasp      3       0          D1A    82.24    335.00     64.38
 14     70  PGM-LS   Grasp      3       0          D1A    82.16    305.00     64.30
 14     71  PGM-LS   Grasp      3       0          D1B    78.54    405.00     60.68
 14     72  PGM-LS   Grasp      3       0          D1B    87.37    425.00     69.51
 14     73  PGM-LS   Grasp      3       0          D1A    80.48    375.00     62.62
 14     74  PGM-LS   Grasp      3       0          D2A    76.11    395.00     58.24
 14     75  PGM-LS   Grasp      3       0          D1A    73.68    435.00     55.82
 14     76  PGM-LS   Grasp      3       0          D2A    74.16    440.00     56.29
 14     77  PGM-LS   Grasp      3       0          D2B    76.78    505.00     58.91
 14     78  PGM-LS   Grasp      3       0          D2B    73.60    585.00     55.74
 14     79  PGM-LS   Grasp      3       0          D1B    80.96    375.00     63.10
 14     80  PGM-LS   Grasp      3       0          D1A    84.62    425.00     66.75
 14     81  PGM-LS   Grasp      3       0          D2A    74.31    445.00     56.44
 14     82  PGM-LS   Grasp      3       0          D1A    83.60    375.00     65.73
 14     83  PGM-LS   Grasp      3       0          D2B    86.14    400.00     68.28
 14     84  PGM-LS   Grasp      3       0          D1B    83.26    375.00     65.40
 14     85  PGM-LS   Grasp      3       0          D1B    85.30    310.00     67.44
 14     86  PGM-LS   Grasp      3       0          D2A    80.92    285.00     63.06
 14     87  PGM-LS   Grasp      3       0          D2B    86.56    340.00     68.70
 14     88  PGM-LS   Grasp      3       0          D2B    79.38    330.00     61.51
 14     89  PGM-LS   Grasp      3       0          D1B    81.21    475.00     63.35
 14     90  PGM-LS   Grasp      3       0          D2A    86.70    395.00     68.83
 14     91  PGM-LS   Grasp      3       0          D2A    83.68    365.00     65.82
 14     92  PGM-LS   Grasp      3       0          D2A    83.15    500.00     65.28
 14     93  PGM-LS   Grasp      3       0          D2A    76.52    450.00     58.65
 14     94  PGM-LS   Grasp      3       0          D2B    79.34    355.00     61.48
 14     95  PGM-LS   Grasp      3       0          D1B    73.45    245.00     55.59
 14     96  PGM-LS   Grasp      3       0          D2B    74.10    745.00     56.24
 14     97  PGM-LS   Grasp      4       0          D1B    81.91    495.00     64.37
 14     98  PGM-LS   Grasp      4       0          D1A    83.38    460.00     65.84
 14     99  PGM-LS   Grasp      4       0          D1A    84.13    330.00     66.58
 14    100  PGM-LS   Grasp      4       0          D2A    87.01    270.00     69.47
 14    101  PGM-LS   Grasp      4       0          D2A    86.40    320.00     68.85
 14    102  PGM-LS   Grasp      4       0          D1B    84.09    435.00     66.55
 14    103  PGM-LS   Grasp      4       0          D2A    81.89    470.00     64.35
 14    104  PGM-LS   Grasp      4       0          D2A    80.60    420.00     63.06
 14    105  PGM-LS   Grasp      4       0          D1A    85.29    480.00     67.74
 14    106  PGM-LS   Grasp      4       0          D1A    68.57    330.00     51.03
 14    107  PGM-LS   Grasp      4       0          D2B    73.61    395.00     56.07
 14    108  PGM-LS   Grasp      4       0          D1B    74.56    385.00     57.02
 14    109  PGM-LS   Grasp      4       0          D1B    79.78    305.00     62.24
 14    110  PGM-LS   Grasp      4       0          D2B    81.23    365.00     63.68
 14    111  PGM-LS   Grasp      4       0          D2A    79.26    355.00     61.72
 14    112  PGM-LS   Grasp      4       0          D1A    88.44    435.00     70.89
 14    113  PGM-LS   Grasp      4       0          D2B    86.99    425.00     69.45
 14    114  PGM-LS   Grasp      4       0          D2B    90.63    570.00     73.09
 14    115  PGM-LS   Grasp      4       0          D1A    76.94    415.00     59.39
 14    116  PGM-LS   Grasp      4       0          D2B    72.96    400.00     55.42
 14    117  PGM-LS   Grasp      4       0          D2A    73.91    395.00     56.37
 14    118  PGM-LS   Grasp      4       0          D2B    82.63    365.00     65.09
 14    119  PGM-LS   Grasp      4       0          D1A    81.51    360.00     63.97
 14    120  PGM-LS   Grasp      4       0          D1B    76.58    520.00     59.04
 14    121  PGM-LS   Grasp      4       0          D1A    87.77    400.00     70.23
 14    122  PGM-LS   Grasp      4       0          D1B    72.03    285.00     54.49
 14    123  PGM-LS   Grasp      4       0          D2A    82.19    415.00     64.65
 14    124  PGM-LS   Grasp      4       0          D2A    76.66    320.00     59.12
 14    125  PGM-LS   Grasp      4       0          D1B    84.49    375.00     66.94
 14    126  PGM-LS   Grasp      4       0          D2B    86.15    290.00     68.60
 14    127  PGM-LS   Grasp      4       0          D1B    87.37    360.00     69.82
 14    128  PGM-LS   Grasp      4       0          D2B    87.66    385.00     70.12
