Sub  Trial   Group    Task  Block  Errors      Stimuli      ManEst        RT   G12ManEst
 12     97  GMP-LS  ManEst      4       4          D2A       64.74    485.00       42.66
 12     98  GMP-LS  ManEst      4       4          D1B       67.99    570.00       45.90
 12     99  GMP-LS  ManEst      4       4          D1A       68.79    595.00       46.70
 12    100  GMP-LS  ManEst      4       4          D2A       72.91    565.00       50.82
 12    101  GMP-LS  ManEst      4       4          D2B       68.23    585.00       46.15
 12    102  GMP-LS  ManEst      4       4          D2B       67.55    685.00       45.47
 12    103  GMP-LS  ManEst      4       4          D2A       74.91    525.00       52.82
 12    104  GMP-LS  ManEst      4       5          D1A       67.22    645.00       45.14
 12    105  GMP-LS  ManEst      4       5          D1B       72.22    665.00       50.14
 12    106  GMP-LS  ManEst      4       5          D2B       70.47    595.00       48.39
 12    107  GMP-LS  ManEst      4       5          D1B       70.38    615.00       48.29
 12    108  GMP-LS  ManEst      4       5          D2A       69.52    805.00       47.44
 12    109  GMP-LS  ManEst      4       5          D1B       71.84    620.00       49.75
 12    110  GMP-LS  ManEst      4       5          D2B       66.02    620.00       43.94
 12    111  GMP-LS  ManEst      4       5          D1B       65.35    665.00       43.26
 12    112  GMP-LS  ManEst      4       5          D1A       69.02    750.00       46.93
 12    113  GMP-LS  ManEst      4       5          D1A       67.46    640.00       45.37
 12    114  GMP-LS  ManEst      4       5          D1B       70.22    310.00       48.13
 12    115  GMP-LS  ManEst      4       5          D1B       68.19    325.00       46.11
 12    116  GMP-LS  ManEst      4       5          D1B       71.15    270.00       49.07
 12    117  GMP-LS  ManEst      4       6          D2A       65.18    425.00       43.09
 12    118  GMP-LS  ManEst      4       7          D1A       72.16    370.00       50.07
 12    119  GMP-LS  ManEst      4       7          D2B       69.51    315.00       47.43
 12    120  GMP-LS  ManEst      4       7          D2A       72.51    510.00       50.43
 12    121  GMP-LS  ManEst      4       7          D1A       74.26    410.00       52.17
 12    122  GMP-LS  ManEst      4       7          D1A       70.78    545.00       48.69
 12    123  GMP-LS  ManEst      4       7          D2A       75.99    525.00       53.91
 12    124  GMP-LS  ManEst      4       7          D2A       71.55    645.00       49.47
 12    125  GMP-LS  ManEst      4       7          D2B       69.33    575.00       47.25
 12    126  GMP-LS  ManEst      4       7          D2B       70.46    475.00       48.37
 12    127  GMP-LS  ManEst      4       7          D2B       72.60    505.00       50.52
 12    128  GMP-LS  ManEst      4       7          D1A       67.19    450.00       45.10
 13      1  PMG-SL  ManEst      1       0          D2A       59.61    585.00       42.33
 13      2  PMG-SL  ManEst      1       0          D1A       62.62    625.00       45.35
 13      3  PMG-SL  ManEst      1       0          D2B       58.53    500.00       41.25
 13      4  PMG-SL  ManEst      1       1          D1B       57.66    590.00       40.39
 13      5  PMG-SL  ManEst      1       1          D2B       57.18    390.00       39.90
 13      6  PMG-SL  ManEst      1       1          D2B       56.51    420.00       39.24
 13      7  PMG-SL  ManEst      1       1          D2A       58.09    490.00       40.82
 13      8  PMG-SL  ManEst      1       1          D1A       61.06    605.00       43.78
 13      9  PMG-SL  ManEst      1       1          D1B       55.92    365.00       38.64
 13     10  PMG-SL  ManEst      1       1          D2A       56.31    600.00       39.03
 13     11  PMG-SL  ManEst      1       1          D1A       54.87    595.00       37.59
 13     12  PMG-SL  ManEst      1       1          D1B       57.03    470.00       39.75
 13     13  PMG-SL  ManEst      1       1          D2B       57.01    620.00       39.74
 13     14  PMG-SL  ManEst      1       1          D2B       56.05    420.00       38.78
 13     15  PMG-SL  ManEst      1       1          D2B       56.88    725.00       39.61
 13     16  PMG-SL  ManEst      1       1          D1A       57.91    425.00       40.64
 13     17  PMG-SL  ManEst      1       1          D1B       57.73    410.00       40.45
 13     18  PMG-SL  ManEst      1       1          D1B       55.79    570.00       38.51
 13     19  PMG-SL  ManEst      1       1          D2B       57.33    600.00       40.05
 13     20  PMG-SL  ManEst      1       1          D2A       55.83    465.00       38.56
 13     21  PMG-SL  ManEst      1       1          D2A       54.97    460.00       37.70
 13     22  PMG-SL  ManEst      1       1          D2B       56.84    500.00       39.56
 13     23  PMG-SL  ManEst      1       1          D1B       55.96    515.00       38.69
 13     24  PMG-SL  ManEst      1       1          D1B       57.30    465.00       40.02
 13     25  PMG-SL  ManEst      1       1          D1B       54.31    330.00       37.04
 13     26  PMG-SL  ManEst      1       1          D2A       49.66    415.00       32.39
 13     27  PMG-SL  ManEst      1       1          D1A       57.76    405.00       40.49
 13     28  PMG-SL  ManEst      1       1          D1A       55.05    510.00       37.78
 13     29  PMG-SL  ManEst      1       1          D1A       56.34    560.00       39.06
 13     30  PMG-SL  ManEst      1       1          D2A       55.12    600.00       37.84
 13     31  PMG-SL  ManEst      1       1          D2A       54.41    450.00       37.14
 13     32  PMG-SL  ManEst      1       1          D1A       50.62    500.00       33.35
 13     33  PMG-SL  ManEst      2       1          D1A       63.56    525.00       44.62
 13     34  PMG-SL  ManEst      2       1          D1B       54.15    360.00       35.21
 13     35  PMG-SL  ManEst      2       1          D1B       57.25    475.00       38.31
 13     36  PMG-SL  ManEst      2       1          D1B       57.98    380.00       39.04
 13     37  PMG-SL  ManEst      2       1          D1B       57.48    375.00       38.54
 13     38  PMG-SL  ManEst      2       1          D2B       56.86    345.00       37.92
 13     39  PMG-SL  ManEst      2       1          D1A       55.33    405.00       36.39
 13     40  PMG-SL  ManEst      2       1          D2B       57.37    315.00       38.43
 13     41  PMG-SL  ManEst      2       1          D2A       58.90    500.00       39.97
 13     42  PMG-SL  ManEst      2       1          D2B       57.29    545.00       38.35
 13     43  PMG-SL  ManEst      2       1          D2B       54.51    355.00       35.57
 13     44  PMG-SL  ManEst      2       1          D2B       56.43    375.00       37.50
 13     45  PMG-SL  ManEst      2       1          D1B       57.17    390.00       38.23
 13     46  PMG-SL  ManEst      2       1          D2A       56.98    705.00       38.04
 13     47  PMG-SL  ManEst      2       1          D1A       57.20    315.00       38.26
 13     48  PMG-SL  ManEst      2       1          D2B       53.99    320.00       35.05
 13     49  PMG-SL  ManEst      2       1          D1A       56.00    425.00       37.06
 13     50  PMG-SL  ManEst      2       1          D2B       55.03    470.00       36.09
 13     51  PMG-SL  ManEst      2       1          D1A       54.75    405.00       35.81
 13     52  PMG-SL  ManEst      2       1          D1B       55.93    540.00       36.99
 13     53  PMG-SL  ManEst      2       1          D2A       57.82    430.00       38.89
 13     54  PMG-SL  ManEst      2       1          D1B       54.60    395.00       35.66
 13     55  PMG-SL  ManEst      2       1          D2A       54.21    515.00       35.27
 13     56  PMG-SL  ManEst      2       1          D1A       56.75    460.00       37.81
 13     57  PMG-SL  ManEst      2       1          D1B       56.78    440.00       37.84
 13     58  PMG-SL  ManEst      2       1          D1A       56.50    420.00       37.56
 13     59  PMG-SL  ManEst      2       1          D2A       53.57    465.00       34.63
 13     60  PMG-SL  ManEst      2       1          D2A       53.52    465.00       34.58
 13     61  PMG-SL  ManEst      2       1          D2A       55.47    625.00       36.54
 13     62  PMG-SL  ManEst      2       1          D1A       57.00    555.00       38.06
 13     63  PMG-SL  ManEst      2       1          D2B       55.56    325.00       36.62
 13     64  PMG-SL  ManEst      2       1          D2A       58.27    425.00       39.33
 13     65  PMG-SL  ManEst      3       1          D1A       59.79    645.00       39.01
 13     66  PMG-SL  ManEst      3       1          D1A       56.96    315.00       36.17
 13     67  PMG-SL  ManEst      3       1          D2A       56.01    365.00       35.23
 13     68  PMG-SL  ManEst      3       1          D1B       57.52    515.00       36.73
 13     69  PMG-SL  ManEst      3       1          D2A       57.46    315.00       36.67
 13     70  PMG-SL  ManEst      3       1          D2A       57.25    340.00       36.46
 13     71  PMG-SL  ManEst      3       1          D1A       54.80    305.00       34.02
 13     72  PMG-SL  ManEst      3       1          D2A       56.93    360.00       36.14
 13     73  PMG-SL  ManEst      3       1          D2B       54.40    365.00       33.62
 13     74  PMG-SL  ManEst      3       1          D2B       55.81    360.00       35.02
 13     75  PMG-SL  ManEst      3       1          D1B       55.05    290.00       34.26
 13     76  PMG-SL  ManEst      3       1          D1A       53.95    405.00       33.17
 13     77  PMG-SL  ManEst      3       1          D2B       56.35    335.00       35.57
 13     78  PMG-SL  ManEst      3       1          D2A       57.60    515.00       36.81
 13     79  PMG-SL  ManEst      3       1          D1B       56.56    320.00       35.78
 13     80  PMG-SL  ManEst      3       1          D1B       54.56    335.00       33.77
 13     81  PMG-SL  ManEst      3       1          D2A       56.96    345.00       36.17
 13     82  PMG-SL  ManEst      3       1          D1A       55.98    425.00       35.19
 13     83  PMG-SL  ManEst      3       1          D1A       55.52    325.00       34.73
 13     84  PMG-SL  ManEst      3       1          D2B       55.30    460.00       34.52
 13     85  PMG-SL  ManEst      3       2          D2B       51.52    430.00       30.73
 13     86  PMG-SL  ManEst      3       2          D1B       53.12    410.00       32.33
 13     87  PMG-SL  ManEst      3       2          D1A       53.55    390.00       32.77
 13     88  PMG-SL  ManEst      3       2          D2A       57.56    485.00       36.78
 13     89  PMG-SL  ManEst      3       2          D2B       55.86    440.00       35.07
 13     90  PMG-SL  ManEst      3       2          D1B       54.41    385.00       33.62
 13     91  PMG-SL  ManEst      3       2          D1B       53.03    525.00       32.24
 13     92  PMG-SL  ManEst      3       2          D2B       54.24    360.00       33.45
 13     93  PMG-SL  ManEst      3       2          D1B       55.30    385.00       34.52
 13     94  PMG-SL  ManEst      3       2          D2B       54.05    510.00       33.26
 13     95  PMG-SL  ManEst      3       2          D2A       56.65    595.00       35.86
 13     96  PMG-SL  ManEst      3       2          D1A       54.00    350.00       33.21
 13     97  PMG-SL  ManEst      4       2          D1B       59.37    530.00       40.23
 13     98  PMG-SL  ManEst      4       2          D1B       55.11    295.00       35.96
 13     99  PMG-SL  ManEst      4       2          D2A       51.64    455.00       32.49
 13    100  PMG-SL  ManEst      4       2          D1B       53.20    385.00       34.06
 13    101  PMG-SL  ManEst      4       2          D1B       56.18    290.00       37.03
 13    102  PMG-SL  ManEst      4       2          D2A       55.55    445.00       36.40
 13    103  PMG-SL  ManEst      4       2          D1A       56.57    365.00       37.43
 13    104  PMG-SL  ManEst      4       2          D2B       54.88    510.00       35.73
 13    105  PMG-SL  ManEst      4       2          D2B       55.77    330.00       36.63
 13    106  PMG-SL  ManEst      4       2          D1A       54.38    510.00       35.24
 13    107  PMG-SL  ManEst      4       2          D1B       53.68    365.00       34.53
 13    108  PMG-SL  ManEst      4       2          D2B       54.76    340.00       35.61
 13    109  PMG-SL  ManEst      4       2          D2B       58.88    310.00       39.74
 13    110  PMG-SL  ManEst      4       2          D2A       56.93    375.00       37.78
 13    111  PMG-SL  ManEst      4       2          D1A       52.89    375.00       33.74
 13    112  PMG-SL  ManEst      4       2          D2B       54.99    265.00       35.84
 13    113  PMG-SL  ManEst      4       2          D2B       55.70    330.00       36.56
 13    114  PMG-SL  ManEst      4       3          D1B       53.17    575.00       34.02
 13    115  PMG-SL  ManEst      4       3          D1A       52.86    635.00       33.72
 13    116  PMG-SL  ManEst      4       3          D2A       54.78    465.00       35.64
 13    117  PMG-SL  ManEst      4       3          D1A       54.71    570.00       35.57
 13    118  PMG-SL  ManEst      4       3          D2A       53.29    465.00       34.14
 13    119  PMG-SL  ManEst      4       3          D1B       49.95    495.00       30.81
 13    120  PMG-SL  ManEst      4       3          D1B       51.17    310.00       32.02
 13    121  PMG-SL  ManEst      4       3          D1A       53.45    325.00       34.31
 13    122  PMG-SL  ManEst      4       3          D1A       50.86    495.00       31.72
 13    123  PMG-SL  ManEst      4       3          D2A       50.90    460.00       31.75
 13    124  PMG-SL  ManEst      4       3          D1A       52.34    625.00       33.20
 13    125  PMG-SL  ManEst      4       3          D2B       50.15    370.00       31.01
 13    126  PMG-SL  ManEst      4       3          D2B       52.33    375.00       33.18
 13    127  PMG-SL  ManEst      4       3          D2A       51.65    355.00       32.51
 13    128  PMG-SL  ManEst      4       3          D2A       51.65    395.00       32.50
 14      1  PGM-LS  ManEst      1       0          D1A       48.26    300.00       29.85
 14      2  PGM-LS  ManEst      1       0          D1B       55.77    345.00       37.36
 14      3  PGM-LS  ManEst      1       0          D1B       56.42    485.00       38.01
 14      4  PGM-LS  ManEst      1       0          D1B       55.45    340.00       37.05
 14      5  PGM-LS  ManEst      1       0          D1A       54.14    340.00       35.73
 14      6  PGM-LS  ManEst      1       0          D1A       55.85    380.00       37.44
 14      7  PGM-LS  ManEst      1       0          D2B       54.02    445.00       35.62
 14      8  PGM-LS  ManEst      1       0          D1B       53.79    405.00       35.38
 14      9  PGM-LS  ManEst      1       0          D2B       48.33    225.00       29.92
 14     10  PGM-LS  ManEst      1       0          D2A       52.13    520.00       33.73
 14     11  PGM-LS  ManEst      1       0          D2A       54.73    360.00       36.33
 14     12  PGM-LS  ManEst      1       0          D1B       54.94    405.00       36.53
 14     13  PGM-LS  ManEst      1       0          D2A       51.72    380.00       33.32
 14     14  PGM-LS  ManEst      1       0          D2B       50.36    395.00       31.96
 14     15  PGM-LS  ManEst      1       0          D2B       51.74    305.00       33.33
 14     16  PGM-LS  ManEst      1       1          D2B       48.57    365.00       30.16
 14     17  PGM-LS  ManEst      1       1          D1A       53.26    505.00       34.85
 14     18  PGM-LS  ManEst      1       2          D2A       44.52    280.00       26.11
 14     19  PGM-LS  ManEst      1       2          D2A       50.01    495.00       31.60
 14     20  PGM-LS  ManEst      1       2          D2A       50.85    375.00       32.44
 14     21  PGM-LS  ManEst      1       2          D1B       50.43    410.00       32.03
 14     22  PGM-LS  ManEst      1       2          D1A       49.27    375.00       30.86
 14     23  PGM-LS  ManEst      1       3          D2B       45.55    310.00       27.14
 14     24  PGM-LS  ManEst      1       3          D1A       51.22    575.00       32.81
 14     25  PGM-LS  ManEst      1       3          D2A       48.78    355.00       30.38
 14     26  PGM-LS  ManEst      1       3          D2B       50.24    535.00       31.83
 14     27  PGM-LS  ManEst      1       3          D1A       46.89    355.00       28.48
 14     28  PGM-LS  ManEst      1       3          D1A       49.74    480.00       31.33
 14     29  PGM-LS  ManEst      1       3          D2B       50.71    525.00       32.31
 14     30  PGM-LS  ManEst      1       3          D1B       48.83    600.00       30.42
 14     31  PGM-LS  ManEst      1       3          D1B       49.05    340.00       30.64
 14     32  PGM-LS  ManEst      1       3          D2A       50.30    305.00       31.89
 14     33  PGM-LS  ManEst      2       3          D2B       49.01    660.00       30.36
 14     34  PGM-LS  ManEst      2       3          D1A       51.56    445.00       32.91
 14     35  PGM-LS  ManEst      2       3          D2B       52.90    375.00       34.25
 14     36  PGM-LS  ManEst      2       4          D1A       50.78    385.00       32.13
 14     37  PGM-LS  ManEst      2       4          D2B       51.98    790.00       33.33
 14     38  PGM-LS  ManEst      2       4          D2B       48.43    330.00       29.78
 14     39  PGM-LS  ManEst      2       4          D2B       55.68    425.00       37.03
 14     40  PGM-LS  ManEst      2       4          D2B       51.84    340.00       33.19
 14     41  PGM-LS  ManEst      2       4          D2A       51.73    295.00       33.08
 14     42  PGM-LS  ManEst      2       4          D2A       49.69    400.00       31.04
 14     43  PGM-LS  ManEst      2       6          D2A       55.89    475.00       37.24
 14     44  PGM-LS  ManEst      2       8          D2A       54.28    340.00       35.63
 14     45  PGM-LS  ManEst      2       8          D1B       56.31    515.00       37.66
 14     46  PGM-LS  ManEst      2       8          D1A       56.05    460.00       37.39
 14     47  PGM-LS  ManEst      2       8          D2B       55.64    380.00       36.99
 14     48  PGM-LS  ManEst      2       8          D1B       53.73    495.00       35.08
 14     49  PGM-LS  ManEst      2       8          D1B       56.89    340.00       38.24
 14     50  PGM-LS  ManEst      2       8          D2A       56.66    295.00       38.01
 14     51  PGM-LS  ManEst      2       8          D1B       50.24    375.00       31.59
 14     52  PGM-LS  ManEst      2       8          D1B       54.76    280.00       36.11
 14     53  PGM-LS  ManEst      2       8          D1A       56.51    255.00       37.86
 14     54  PGM-LS  ManEst      2       8          D1B       54.03    280.00       35.38
 14     55  PGM-LS  ManEst      2       8          D1A       52.32    340.00       33.67
 14     56  PGM-LS  ManEst      2       8          D2A       51.88    420.00       33.23
 14     57  PGM-LS  ManEst      2       8          D1A       56.49    305.00       37.84
 14     58  PGM-LS  ManEst      2       8          D2A       52.39    465.00       33.74
 14     59  PGM-LS  ManEst      2       8          D2B       54.44    385.00       35.79
 14     60  PGM-LS  ManEst      2       8          D1B       61.64    335.00       42.99
 14     61  PGM-LS  ManEst      2       8          D2A       58.37    360.00       39.72
 14     62  PGM-LS  ManEst      2       8          D1A       55.42    410.00       36.77
 14     63  PGM-LS  ManEst      2       9          D1A       56.67    430.00       38.02
 14     64  PGM-LS  ManEst      2       9          D1B       52.34    330.00       33.69
 14     65  PGM-LS  ManEst      3       9          D2A       48.68    700.00       30.00
 14     66  PGM-LS  ManEst      3       9          D1B       55.11    450.00       36.43
 14     67  PGM-LS  ManEst      3       9          D1B       55.35    350.00       36.67
 14     68  PGM-LS  ManEst      3       9          D1A       60.11    300.00       41.43
 14     69  PGM-LS  ManEst      3       9          D2B       58.06    345.00       39.38
 14     70  PGM-LS  ManEst      3       9          D1B       54.61    265.00       35.93
 14     71  PGM-LS  ManEst      3       9          D1A       50.49    380.00       31.81
 14     72  PGM-LS  ManEst      3       9          D2B       52.83    365.00       34.15
 14     73  PGM-LS  ManEst      3       9          D2A       54.30    390.00       35.62
 14     74  PGM-LS  ManEst      3       9          D2B       51.54    435.00       32.85
 14     75  PGM-LS  ManEst      3       9          D2B       53.40    350.00       34.72
 14     76  PGM-LS  ManEst      3       9          D1B       56.79    355.00       38.11
 14     77  PGM-LS  ManEst      3       9          D1B       55.37    360.00       36.69
 14     78  PGM-LS  ManEst      3       9          D1B       52.91    325.00       34.23
 14     79  PGM-LS  ManEst      3       9          D1A       55.98    230.00       37.30
 14     80  PGM-LS  ManEst      3       9          D2A       53.50    325.00       34.82
 14     81  PGM-LS  ManEst      3       9          D1A       55.24    245.00       36.55
 14     82  PGM-LS  ManEst      3       9          D2A       55.78    475.00       37.10
 14     83  PGM-LS  ManEst      3       9          D1A       55.06    265.00       36.38
 14     84  PGM-LS  ManEst      3       9          D2A       54.17    465.00       35.49
 14     85  PGM-LS  ManEst      3       9          D1A       54.68    260.00       36.00
 14     86  PGM-LS  ManEst      3       9          D1B       51.17    475.00       32.49
 14     87  PGM-LS  ManEst      3       9          D1A       52.94    455.00       34.25
 14     88  PGM-LS  ManEst      3       9          D2B       52.93    455.00       34.24
 14     89  PGM-LS  ManEst      3       9          D1B       51.73    460.00       33.05
 14     90  PGM-LS  ManEst      3       9          D2B       49.58    430.00       30.90
 14     91  PGM-LS  ManEst      3       9          D2A       52.00    340.00       33.31
 14     92  PGM-LS  ManEst      3       9          D1A       51.80    385.00       33.12
 14     93  PGM-LS  ManEst      3       9          D2B       51.82    345.00       33.13
 14     94  PGM-LS  ManEst      3       9          D2A       54.97    360.00       36.29
 14     95  PGM-LS  ManEst      3       9          D2A       54.97    335.00       36.29
 14     96  PGM-LS  ManEst      3       9          D2B       58.65    435.00       39.97
 14     97  PGM-LS  ManEst      4       9          D2B       50.73    340.00       32.71
 14     98  PGM-LS  ManEst      4       9          D1B       52.71    330.00       34.70
 14     99  PGM-LS  ManEst      4       9          D2A       57.13    260.00       39.12
 14    100  PGM-LS  ManEst      4       9          D2A       52.36    280.00       34.34
 14    101  PGM-LS  ManEst      4       9          D1A       50.70    380.00       32.68
 14    102  PGM-LS  ManEst      4       9          D2B       49.29    270.00       31.27
 14    103  PGM-LS  ManEst      4       9          D1A       53.59    250.00       35.58
 14    104  PGM-LS  ManEst      4       9          D1A       52.12    275.00       34.10
 14    105  PGM-LS  ManEst      4       9          D2A       49.62    315.00       31.61
 14    106  PGM-LS  ManEst      4       9          D1A       53.59    275.00       35.58
 14    107  PGM-LS  ManEst      4       9          D2A       51.72    265.00       33.70
 14    108  PGM-LS  ManEst      4       9          D2A       55.57    300.00       37.56
 14    109  PGM-LS  ManEst      4       9          D1B       53.95    370.00       35.94
 14    110  PGM-LS  ManEst      4      10          D2A       50.98    470.00       32.97
 14    111  PGM-LS  ManEst      4      10          D2A       51.70    310.00       33.69
 14    112  PGM-LS  ManEst      4      10          D1B       50.44    335.00       32.43
 14    113  PGM-LS  ManEst      4      10          D2A       52.80    245.00       34.78
 14    114  PGM-LS  ManEst      4      10          D1B       52.05    380.00       34.03
 14    115  PGM-LS  ManEst      4      10          D2B       49.43    360.00       31.42
 14    116  PGM-LS  ManEst      4      10          D1A       50.69    215.00       32.68
 14    117  PGM-LS  ManEst      4      10          D1B       50.16    430.00       32.15
 14    118  PGM-LS  ManEst      4      10          D2B       52.47    320.00       34.46
 14    119  PGM-LS  ManEst      4      10          D1B       53.44    230.00       35.42
 14    120  PGM-LS  ManEst      4      10          D2B       51.33    295.00       33.32
 14    121  PGM-LS  ManEst      4      10          D1A       53.38    415.00       35.36
 14    122  PGM-LS  ManEst      4      10          D1A       53.88    355.00       35.87
 14    123  PGM-LS  ManEst      4      10          D1A       53.58    330.00       35.57
 14    124  PGM-LS  ManEst      4      10          D1B       53.28    325.00       35.27
 14    125  PGM-LS  ManEst      4      10          D2B       53.72    465.00       35.70
 14    126  PGM-LS  ManEst      4      10          D2B       51.92    385.00       33.91
 14    127  PGM-LS  ManEst      4      10          D1B       53.95    260.00       35.94
 14    128  PGM-LS  ManEst      4      10          D2B       50.74    290.00       32.73
