Sub  Trial   Group    Task  Block  Errors      Stimuli  Subtask       RT     Button  T/F
 10     24  MGP-LS    Perc      1       0  R:D1A-L:D2A        L  1739.45   SubjLeft    C
 10     25  MGP-LS    Perc      1       0  R:D1B-L:D2B        L  2310.69   SubjLeft    C
 10     26  MGP-LS    Perc      1       0  R:D1A-L:D2A        L  2318.25   SubjLeft    C
 10     27  MGP-LS    Perc      1       0  R:D1B-L:D2B        L  1366.37   SubjLeft    C
 10     28  MGP-LS    Perc      1       0  R:D1A-L:D2A        L  1744.00   SubjLeft    C
 10     29  MGP-LS    Perc      1       0  R:D1A-L:D2B        L  2441.87  SubjRight    F
 10     30  MGP-LS    Perc      1       0  R:D2B-L:D1B        L  1919.67  SubjRight    C
 10     31  MGP-LS    Perc      1       0  R:D2B-L:D1A        L  1674.91  SubjRight    C
 10     32  MGP-LS    Perc      1       0  R:D2A-L:D1A        L  1796.73  SubjRight    C
 10     33  MGP-LS    Perc      2       0  R:D1A-L:D2B        L  1568.70   SubjLeft    C
 10     34  MGP-LS    Perc      2       0  R:D1A-L:D2A        L  2079.98  SubjRight    F
 10     35  MGP-LS    Perc      2       0  R:D2B-L:D1B        L  2273.59  SubjRight    C
 10     36  MGP-LS    Perc      2       0  R:D2B-L:D1A        L  2377.51  SubjRight    C
 10     37  MGP-LS    Perc      2       0  R:D2B-L:D1A        L  2302.68  SubjRight    C
 10     38  MGP-LS    Perc      2       1  R:D2A-L:D1A        L  2705.01  SubjRight    C
 10     39  MGP-LS    Perc      2       1  R:D1B-L:D2B        L  1362.24   SubjLeft    C
 10     40  MGP-LS    Perc      2       1  R:D1A-L:D2B        L  1767.29   SubjLeft    C
 10     41  MGP-LS    Perc      2       1  R:D1B-L:D2A        L  1724.00   SubjLeft    C
 10     42  MGP-LS    Perc      2       1  R:D1B-L:D2B        L  1743.79  SubjRight    F
 10     43  MGP-LS    Perc      2       1  R:D2B-L:D1A        L  1915.72  SubjRight    C
 10     44  MGP-LS    Perc      2       1  R:D1B-L:D2B        L  1311.83   SubjLeft    C
 10     45  MGP-LS    Perc      2       1  R:D1B-L:D2A        L  1686.67   SubjLeft    C
 10     46  MGP-LS    Perc      2       1  R:D2B-L:D1B        L  1649.58  SubjRight    C
 10     47  MGP-LS    Perc      2       1  R:D2B-L:D1B        L  1772.76   SubjLeft    F
 10     48  MGP-LS    Perc      2       1  R:D1B-L:D2A        L  2098.15   SubjLeft    C
 10     49  MGP-LS    Perc      2       1  R:D2A-L:D1A        L  1785.81  SubjRight    C
 10     50  MGP-LS    Perc      2       1  R:D2A-L:D1A        L  2318.48   SubjLeft    F
 10     51  MGP-LS    Perc      2       1  R:D2A-L:D1B        L  1521.65  SubjRight    C
 10     52  MGP-LS    Perc      2       1  R:D1B-L:D2A        L  1675.81   SubjLeft    C
 10     53  MGP-LS    Perc      2       1  R:D1A-L:D2A        L  1639.86   SubjLeft    C
 10     54  MGP-LS    Perc      2       1  R:D2A-L:D1B        L  2212.83  SubjRight    C
 10     55  MGP-LS    Perc      2       1  R:D1B-L:D2B        L  1472.00   SubjLeft    C
 10     56  MGP-LS    Perc      2       1  R:D2A-L:D1A        L  1549.78  SubjRight    C
 10     57  MGP-LS    Perc      2       1  R:D2B-L:D1A        L  1606.40   SubjLeft    F
 10     58  MGP-LS    Perc      2       1  R:D1A-L:D2B        L  1765.00   SubjLeft    C
 10     59  MGP-LS    Perc      2       1  R:D1A-L:D2B        L  1430.04  SubjRight    F
 10     60  MGP-LS    Perc      2       1  R:D2B-L:D1B        L  1323.27   SubjLeft    F
 10     61  MGP-LS    Perc      2       1  R:D1A-L:D2A        L  1553.05   SubjLeft    C
 10     62  MGP-LS    Perc      2       1  R:D1A-L:D2A        L  1986.03  SubjRight    F
 10     63  MGP-LS    Perc      2       1  R:D2A-L:D1B        L  1567.00  SubjRight    C
 10     64  MGP-LS    Perc      2       1  R:D2A-L:D1B        L  2004.92   SubjLeft    F
 10     65  MGP-LS    Perc      1       1  R:D1A-L:D2A        S  2110.27   SubjLeft    F
 10     66  MGP-LS    Perc      1       1  R:D1B-L:D2B        S  1731.93  SubjRight    C
 10     67  MGP-LS    Perc      1       1  R:D2B-L:D1B        S  1631.49   SubjLeft    C
 10     68  MGP-LS    Perc      1       1  R:D1B-L:D2B        S  2066.86  SubjRight    C
 10     69  MGP-LS    Perc      1       1  R:D1A-L:D2A        S  2356.90  SubjRight    C
 10     70  MGP-LS    Perc      1       1  R:D2B-L:D1A        S  2454.81   SubjLeft    C
 10     71  MGP-LS    Perc      1       1  R:D1B-L:D2B        S  2689.77   SubjLeft    F
 10     72  MGP-LS    Perc      1       1  R:D1B-L:D2B        S  2307.07  SubjRight    C
 10     73  MGP-LS    Perc      1       1  R:D1B-L:D2A        S  2174.51  SubjRight    C
 10     74  MGP-LS    Perc      1       1  R:D2A-L:D1B        S  2372.41   SubjLeft    C
 10     75  MGP-LS    Perc      1       1  R:D2A-L:D1B        S  1756.60   SubjLeft    C
 10     76  MGP-LS    Perc      1       1  R:D2A-L:D1A        S  1834.93   SubjLeft    C
 10     77  MGP-LS    Perc      1       1  R:D2B-L:D1B        S  1477.12   SubjLeft    C
 10     78  MGP-LS    Perc      1       1  R:D1A-L:D2B        S  1961.16  SubjRight    C
 10     79  MGP-LS    Perc      1       1  R:D2A-L:D1A        S  2235.55   SubjLeft    C
 10     80  MGP-LS    Perc      1       1  R:D1A-L:D2A        S  2145.98  SubjRight    C
 10     81  MGP-LS    Perc      1       1  R:D2A-L:D1A        S  1588.24   SubjLeft    C
 10     82  MGP-LS    Perc      1       1  R:D1A-L:D2B        S  1884.05  SubjRight    C
 10     83  MGP-LS    Perc      1       1  R:D2B-L:D1B        S  1659.57   SubjLeft    C
 10     84  MGP-LS    Perc      1       1  R:D1A-L:D2B        S  2115.03  SubjRight    C
 10     85  MGP-LS    Perc      1       1  R:D1B-L:D2A        S  2882.01  SubjRight    C
 10     86  MGP-LS    Perc      1       1  R:D2B-L:D1A        S  1702.90   SubjLeft    C
 10     87  MGP-LS    Perc      1       2  R:D1B-L:D2A        S  1833.44   SubjLeft    F
 10     88  MGP-LS    Perc      1       2  R:D2A-L:D1B        S  2070.43  SubjRight    F
 10     89  MGP-LS    Perc      1       2  R:D1A-L:D2A        S  2519.55  SubjRight    C
 10     90  MGP-LS    Perc      1       2  R:D2A-L:D1A        S  2679.93   SubjLeft    C
 10     91  MGP-LS    Perc      1       2  R:D1B-L:D2A        S  1850.61   SubjLeft    F
 10     92  MGP-LS    Perc      1       2  R:D2A-L:D1B        S  1584.64   SubjLeft    C
 10     93  MGP-LS    Perc      1       2  R:D1A-L:D2B        S  1332.15  SubjRight    C
 10     94  MGP-LS    Perc      1       2  R:D2B-L:D1A        S  1592.98   SubjLeft    C
 10     95  MGP-LS    Perc      1       2  R:D2B-L:D1B        S  1816.69   SubjLeft    C
 10     96  MGP-LS    Perc      1       2  R:D2B-L:D1A        S  2109.60   SubjLeft    C
 10     97  MGP-LS    Perc      2       2  R:D2B-L:D1B        S  2014.36  SubjRight    F
 10     98  MGP-LS    Perc      2       2  R:D1A-L:D2A        S  2317.29  SubjRight    C
 10     99  MGP-LS    Perc      2       2  R:D1A-L:D2B        S  1817.76  SubjRight    C
 10    100  MGP-LS    Perc      2       2  R:D1B-L:D2A        S  1958.09  SubjRight    C
 10    101  MGP-LS    Perc      2       2  R:D2A-L:D1A        S  1899.38   SubjLeft    C
 10    102  MGP-LS    Perc      2       2  R:D2A-L:D1B        S  1444.49   SubjLeft    C
 10    103  MGP-LS    Perc      2       2  R:D1B-L:D2B        S  2216.18  SubjRight    C
 10    104  MGP-LS    Perc      2       2  R:D1A-L:D2B        S  1775.40   SubjLeft    F
 10    105  MGP-LS    Perc      2       2  R:D1B-L:D2B        S  2561.29   SubjLeft    F
 10    106  MGP-LS    Perc      2       2  R:D2B-L:D1B        S  1997.81   SubjLeft    C
 10    107  MGP-LS    Perc      2       2  R:D2A-L:D1A        S  2164.65   SubjLeft    C
 10    108  MGP-LS    Perc      2       2  R:D1A-L:D2B        S  1644.59  SubjRight    C
 10    109  MGP-LS    Perc      2       2  R:D2A-L:D1A        S  2152.15  SubjRight    F
 10    110  MGP-LS    Perc      2       2  R:D2B-L:D1B        S  2797.38  SubjRight    F
 10    111  MGP-LS    Perc      2       2  R:D2A-L:D1B        S  2133.33   SubjLeft    C
 10    112  MGP-LS    Perc      2       2  R:D2A-L:D1B        S  1759.77   SubjLeft    C
 10    113  MGP-LS    Perc      2       2  R:D2A-L:D1B        S  1989.87   SubjLeft    C
 10    114  MGP-LS    Perc      2       2  R:D2A-L:D1A        S  2430.01   SubjLeft    C
 10    115  MGP-LS    Perc      2       2  R:D1A-L:D2B        S  1442.27  SubjRight    C
 10    116  MGP-LS    Perc      2       2  R:D2B-L:D1A        S  1426.63   SubjLeft    C
 10    117  MGP-LS    Perc      2       2  R:D1B-L:D2B        S  2307.85  SubjRight    C
 10    118  MGP-LS    Perc      2       2  R:D1B-L:D2A        S  2688.23  SubjRight    C
 10    119  MGP-LS    Perc      2       2  R:D2B-L:D1A        S  1934.14   SubjLeft    C
 10    120  MGP-LS    Perc      2       2  R:D2B-L:D1B        S  1400.24   SubjLeft    C
 10    121  MGP-LS    Perc      2       2  R:D1A-L:D2A        S  1846.17  SubjRight    C
 10    122  MGP-LS    Perc      2       2  R:D1B-L:D2A        S  1480.59  SubjRight    C
 10    123  MGP-LS    Perc      2       2  R:D1A-L:D2A        S  1531.87  SubjRight    C
 10    124  MGP-LS    Perc      2       2  R:D1B-L:D2A        S  1609.82  SubjRight    C
 10    125  MGP-LS    Perc      2       2  R:D1B-L:D2B        S  2138.98  SubjRight    C
 10    126  MGP-LS    Perc      2       2  R:D1A-L:D2A        S  2369.72  SubjRight    C
 10    127  MGP-LS    Perc      2       2  R:D2B-L:D1A        S  1716.91   SubjLeft    C
 10    128  MGP-LS    Perc      2       2  R:D2B-L:D1A        S  2189.59   SubjLeft    C
 11      1  GPM-LS    Perc      1       1  R:D2B-L:D1A        L  1049.32  SubjRight    C
 11      2  GPM-LS    Perc      1       1  R:D1B-L:D2B        L   985.09   SubjLeft    C
 11      3  GPM-LS    Perc      1       1  R:D1B-L:D2A        L  1230.07  SubjRight    F
 11      4  GPM-LS    Perc      1       1  R:D1B-L:D2A        L  1108.31   SubjLeft    C
 11      5  GPM-LS    Perc      1       1  R:D1B-L:D2A        L   922.47  SubjRight    F
 11      6  GPM-LS    Perc      1       1  R:D1B-L:D2B        L   773.76   SubjLeft    C
 11      7  GPM-LS    Perc      1       1  R:D2A-L:D1B        L   961.64  SubjRight    C
 11      8  GPM-LS    Perc      1       1  R:D2B-L:D1B        L   678.35  SubjRight    C
 11      9  GPM-LS    Perc      1       1  R:D2A-L:D1B        L   807.47   SubjLeft    F
 11     10  GPM-LS    Perc      1       1  R:D2B-L:D1A        L  1010.09   SubjLeft    F
 11     11  GPM-LS    Perc      1       1  R:D1A-L:D2B        L  1388.05  SubjRight    F
 11     12  GPM-LS    Perc      1       1  R:D2A-L:D1B        L  1051.05   SubjLeft    F
 11     13  GPM-LS    Perc      1       1  R:D1A-L:D2B        L  1059.48   SubjLeft    C
 11     14  GPM-LS    Perc      1       1  R:D2B-L:D1B        L   797.22   SubjLeft    F
 11     15  GPM-LS    Perc      1       1  R:D2A-L:D1A        L  1343.56   SubjLeft    F
 11     16  GPM-LS    Perc      1       1  R:D1A-L:D2A        L   967.74   SubjLeft    C
 11     17  GPM-LS    Perc      1       1  R:D1B-L:D2B        L  1347.82  SubjRight    F
 11     18  GPM-LS    Perc      1       1  R:D1A-L:D2B        L  1009.67   SubjLeft    C
 11     19  GPM-LS    Perc      1       1  R:D2A-L:D1A        L  1233.05  SubjRight    C
 11     20  GPM-LS    Perc      1       1  R:D1B-L:D2B        L   932.87   SubjLeft    C
 11     21  GPM-LS    Perc      1       1  R:D1A-L:D2A        L  1075.06   SubjLeft    C
 11     22  GPM-LS    Perc      1       1  R:D2B-L:D1B        L  1647.95  SubjRight    C
 11     23  GPM-LS    Perc      1       1  R:D2B-L:D1A        L  1185.26   SubjLeft    F
 11     24  GPM-LS    Perc      1       1  R:D1A-L:D2B        L  1218.25  SubjRight    F
 11     25  GPM-LS    Perc      1       1  R:D1A-L:D2A        L  1761.62  SubjRight    F
 11     26  GPM-LS    Perc      1       1  R:D2B-L:D1A        L  1371.79   SubjLeft    F
 11     27  GPM-LS    Perc      1       1  R:D1A-L:D2A        L   748.62  SubjRight    F
 11     28  GPM-LS    Perc      1       1  R:D2A-L:D1A        L   913.49   SubjLeft    F
 11     29  GPM-LS    Perc      1       1  R:D2A-L:D1A        L   813.19  SubjRight    C
 11     30  GPM-LS    Perc      1       1  R:D2B-L:D1B        L  1031.23  SubjRight    C
 11     31  GPM-LS    Perc      1       1  R:D1B-L:D2A        L  1078.60  SubjRight    F
 11     32  GPM-LS    Perc      1       1  R:D2A-L:D1B        L   907.95   SubjLeft    F
 11     33  GPM-LS    Perc      2       1  R:D2B-L:D1A        L   768.77  SubjRight    C
 11     34  GPM-LS    Perc      2       1  R:D1A-L:D2B        L   781.33   SubjLeft    C
 11     35  GPM-LS    Perc      2       1  R:D2A-L:D1B        L  1079.12  SubjRight    C
 11     36  GPM-LS    Perc      2       1  R:D2B-L:D1A        L   640.63   SubjLeft    F
 11     37  GPM-LS    Perc      2       1  R:D1A-L:D2B        L   984.96  SubjRight    F
 11     38  GPM-LS    Perc      2       1  R:D1A-L:D2A        L   799.95   SubjLeft    C
 11     39  GPM-LS    Perc      2       1  R:D2A-L:D1B        L   802.22   SubjLeft    F
 11     40  GPM-LS    Perc      2       1  R:D2A-L:D1A        L  1006.59   SubjLeft    F
 11     41  GPM-LS    Perc      2       1  R:D1B-L:D2B        L   693.47  SubjRight    F
 11     42  GPM-LS    Perc      2       1  R:D1A-L:D2A        L   757.26   SubjLeft    C
 11     43  GPM-LS    Perc      2       1  R:D2B-L:D1B        L   563.74  SubjRight    C
 11     44  GPM-LS    Perc      2       1  R:D2B-L:D1B        L   703.71   SubjLeft    F
 11     45  GPM-LS    Perc      2       1  R:D2B-L:D1B        L  1500.87  SubjRight    C
 11     46  GPM-LS    Perc      2       1  R:D1B-L:D2A        L  1606.08  SubjRight    F
 11     47  GPM-LS    Perc      2       1  R:D1A-L:D2A        L  1326.88   SubjLeft    C
 11     48  GPM-LS    Perc      2       1  R:D1B-L:D2B        L  1316.53   SubjLeft    C
 11     49  GPM-LS    Perc      2       1  R:D1B-L:D2B        L  1393.44  SubjRight    F
 11     50  GPM-LS    Perc      2       1  R:D1B-L:D2A        L  1295.41   SubjLeft    C
 11     51  GPM-LS    Perc      2       1  R:D1A-L:D2B        L  1232.41   SubjLeft    C
 11     52  GPM-LS    Perc      2       1  R:D1B-L:D2B        L   923.65   SubjLeft    C
 11     53  GPM-LS    Perc      2       1  R:D2A-L:D1A        L  1297.22   SubjLeft    F
 11     54  GPM-LS    Perc      2       1  R:D2A-L:D1B        L  1028.56   SubjLeft    F
 11     55  GPM-LS    Perc      2       1  R:D1B-L:D2A        L  1133.29   SubjLeft    C
 11     56  GPM-LS    Perc      2       1  R:D1A-L:D2B        L  1270.75  SubjRight    F
 11     57  GPM-LS    Perc      2       1  R:D1B-L:D2A        L  1105.16  SubjRight    F
 11     58  GPM-LS    Perc      2       1  R:D2B-L:D1B        L   943.58   SubjLeft    F
 11     59  GPM-LS    Perc      2       1  R:D2A-L:D1B        L  1237.45  SubjRight    C
 11     60  GPM-LS    Perc      2       1  R:D2A-L:D1A        L  1086.18   SubjLeft    F
 11     61  GPM-LS    Perc      2       1  R:D2B-L:D1A        L   945.97  SubjRight    C
 11     62  GPM-LS    Perc      2       1  R:D2B-L:D1A        L  1410.80  SubjRight    C
 11     63  GPM-LS    Perc      2       1  R:D1A-L:D2A        L   810.70   SubjLeft    C
 11     64  GPM-LS    Perc      2       1  R:D2A-L:D1A        L   778.40  SubjRight    C
 11     65  GPM-LS    Perc      1       1  R:D1B-L:D2A        S  1246.79   SubjLeft    F
 11     66  GPM-LS    Perc      1       1  R:D1B-L:D2B        S  1223.06  SubjRight    C
 11     67  GPM-LS    Perc      1       1  R:D1A-L:D2A        S  1100.96   SubjLeft    F
 11     68  GPM-LS    Perc      1       1  R:D2B-L:D1B        S  1544.55  SubjRight    F
 11     69  GPM-LS    Perc      1       1  R:D1A-L:D2A        S   816.58   SubjLeft    F
 11     70  GPM-LS    Perc      1       1  R:D2A-L:D1B        S  1314.07   SubjLeft    C
 11     71  GPM-LS    Perc      1       1  R:D2A-L:D1B        S   679.34   SubjLeft    C
 11     72  GPM-LS    Perc      1       1  R:D1A-L:D2A        S  1003.77  SubjRight    C
 11     73  GPM-LS    Perc      1       1  R:D1B-L:D2B        S   839.02   SubjLeft    F
 11     74  GPM-LS    Perc      1       1  R:D2A-L:D1A        S   909.15  SubjRight    F
 11     75  GPM-LS    Perc      1       1  R:D2B-L:D1A        S   910.46   SubjLeft    C
 11     76  GPM-LS    Perc      1       1  R:D2B-L:D1B        S   796.98   SubjLeft    C
 11     77  GPM-LS    Perc      1       1  R:D1B-L:D2A        S  1039.41   SubjLeft    F
 11     78  GPM-LS    Perc      1       1  R:D2A-L:D1A        S  1479.10  SubjRight    F
 11     79  GPM-LS    Perc      1       1  R:D2B-L:D1B        S   810.41   SubjLeft    C
 11     80  GPM-LS    Perc      1       1  R:D2A-L:D1B        S   365.17   SubjLeft    C
 11     81  GPM-LS    Perc      1       1  R:D1B-L:D2A        S  1249.78  SubjRight    C
 11     82  GPM-LS    Perc      1       1  R:D2B-L:D1A        S   919.68  SubjRight    F
 11     83  GPM-LS    Perc      1       1  R:D2B-L:D1A        S  1692.85  SubjRight    F
 11     84  GPM-LS    Perc      1       1  R:D1A-L:D2B        S  1400.52  SubjRight    C
 11     85  GPM-LS    Perc      1       1  R:D2B-L:D1B        S  1408.91  SubjRight    F
 11     86  GPM-LS    Perc      1       1  R:D2B-L:D1A        S   786.76  SubjRight    F
 11     87  GPM-LS    Perc      1       1  R:D1A-L:D2B        S   700.61   SubjLeft    F
 11     88  GPM-LS    Perc      1       1  R:D1B-L:D2B        S   687.94  SubjRight    C
 11     89  GPM-LS    Perc      1       1  R:D2A-L:D1B        S   724.61   SubjLeft    C
 11     90  GPM-LS    Perc      1       1  R:D1B-L:D2B        S  1104.17  SubjRight    C
 11     91  GPM-LS    Perc      1       1  R:D1A-L:D2B        S  1171.82  SubjRight    C
 11     92  GPM-LS    Perc      1       1  R:D1A-L:D2B        S  1517.48  SubjRight    C
 11     93  GPM-LS    Perc      1       1  R:D1B-L:D2A        S  1134.87   SubjLeft    F
 11     94  GPM-LS    Perc      1       1  R:D2A-L:D1A        S  1659.10   SubjLeft    C
 11     95  GPM-LS    Perc      1       1  R:D2A-L:D1A        S  1286.85   SubjLeft    C
 11     96  GPM-LS    Perc      1       1  R:D1A-L:D2A        S  1590.08  SubjRight    C
 11     97  GPM-LS    Perc      2       1  R:D1B-L:D2A        S  1097.73   SubjLeft    F
 11     98  GPM-LS    Perc      2       1  R:D1A-L:D2A        S   793.61  SubjRight    C
 11     99  GPM-LS    Perc      2       1  R:D1B-L:D2B        S  1011.91  SubjRight    C
 11    100  GPM-LS    Perc      2       1  R:D1B-L:D2A        S   960.81  SubjRight    C
 11    101  GPM-LS    Perc      2       1  R:D1A-L:D2A        S   884.15   SubjLeft    F
 11    102  GPM-LS    Perc      2       1  R:D1B-L:D2A        S   808.79  SubjRight    C
 11    103  GPM-LS    Perc      2       1  R:D1A-L:D2B        S   872.73  SubjRight    C
 11    104  GPM-LS    Perc      2       1  R:D2A-L:D1A        S  1359.29  SubjRight    F
 11    105  GPM-LS    Perc      2       1  R:D2B-L:D1A        S  1220.95   SubjLeft    C
 11    106  GPM-LS    Perc      2       1  R:D2B-L:D1A        S   958.34  SubjRight    F
 11    107  GPM-LS    Perc      2       1  R:D1A-L:D2B        S  1316.21  SubjRight    C
 11    108  GPM-LS    Perc      2       1  R:D2A-L:D1B        S   980.96   SubjLeft    C
 11    109  GPM-LS    Perc      2       1  R:D2B-L:D1B        S  1019.91   SubjLeft    C
 11    110  GPM-LS    Perc      2       1  R:D2B-L:D1B        S   879.91   SubjLeft    C
 11    111  GPM-LS    Perc      2       1  R:D1A-L:D2B        S  1057.10  SubjRight    C
 11    112  GPM-LS    Perc      2       1  R:D1B-L:D2B        S  1085.46   SubjLeft    F
 11    113  GPM-LS    Perc      2       1  R:D2A-L:D1A        S  1687.76   SubjLeft    C
 11    114  GPM-LS    Perc      2       1  R:D1A-L:D2B        S   912.73   SubjLeft    F
 11    115  GPM-LS    Perc      2       1  R:D1A-L:D2A        S  1554.67  SubjRight    C
 11    116  GPM-LS    Perc      2       1  R:D2B-L:D1A        S  1306.28   SubjLeft    C
 11    117  GPM-LS    Perc      2       1  R:D1A-L:D2A        S  1323.93  SubjRight    C
 11    118  GPM-LS    Perc      2       1  R:D2A-L:D1B        S  1271.83   SubjLeft    C
 11    119  GPM-LS    Perc      2       1  R:D1B-L:D2B        S  1115.24   SubjLeft    F
 11    120  GPM-LS    Perc      2       1  R:D1B-L:D2A        S  1015.28   SubjLeft    F
 11    121  GPM-LS    Perc      2       1  R:D2B-L:D1B        S  1284.30   SubjLeft    C
 11    122  GPM-LS    Perc      2       1  R:D2A-L:D1A        S  1616.68   SubjLeft    C
 11    123  GPM-LS    Perc      2       1  R:D2B-L:D1B        S   785.34   SubjLeft    C
 11    124  GPM-LS    Perc      2       1  R:D2A-L:D1B        S  1162.07   SubjLeft    C
 11    125  GPM-LS    Perc      2       1  R:D2B-L:D1A        S   961.56  SubjRight    F
 11    126  GPM-LS    Perc      2       1  R:D1B-L:D2B        S  1326.97  SubjRight    C
 11    127  GPM-LS    Perc      2       1  R:D2A-L:D1A        S  1298.92  SubjRight    F
 11    128  GPM-LS    Perc      2       1  R:D2A-L:D1B        S  1759.00  SubjRight    F
 12      1  GMP-LS    Perc      1       0  R:D2B-L:D1A        L  1364.53  SubjRight    C
 12      2  GMP-LS    Perc      1       0  R:D2A-L:D1A        L  1208.30   SubjLeft    F
 12      3  GMP-LS    Perc      1       0  R:D1B-L:D2A        L  1706.10  SubjRight    F
 12      4  GMP-LS    Perc      1       0  R:D1B-L:D2B        L  1562.76   SubjLeft    C
 12      5  GMP-LS    Perc      1       0  R:D1A-L:D2B        L  1568.54  SubjRight    F
 12      6  GMP-LS    Perc      1       0  R:D1B-L:D2B        L  1811.40   SubjLeft    C
 12      7  GMP-LS    Perc      1       0  R:D2B-L:D1B        L  1124.13  SubjRight    C
 12      8  GMP-LS    Perc      1       0  R:D2B-L:D1B        L   983.58   SubjLeft    F
 12      9  GMP-LS    Perc      1       0  R:D1B-L:D2A        L  1387.92   SubjLeft    C
 12     10  GMP-LS    Perc      1       0  R:D1A-L:D2B        L  1520.07   SubjLeft    C
 12     11  GMP-LS    Perc      1       0  R:D2A-L:D1A        L  1149.08  SubjRight    C
 12     12  GMP-LS    Perc      1       0  R:D1A-L:D2A        L  1511.03   SubjLeft    C
 12     13  GMP-LS    Perc      1       0  R:D2B-L:D1A        L   970.21  SubjRight    C
 12     14  GMP-LS    Perc      1       0  R:D2A-L:D1B        L   963.28  SubjRight    C
 12     15  GMP-LS    Perc      1       0  R:D1A-L:D2A        L   963.72   SubjLeft    C
 12     16  GMP-LS    Perc      1       0  R:D1B-L:D2A        L  1321.04   SubjLeft    C
 12     17  GMP-LS    Perc      1       0  R:D2B-L:D1B        L   973.89  SubjRight    C
 12     18  GMP-LS    Perc      1       0  R:D1A-L:D2B        L  1474.00  SubjRight    F
 12     19  GMP-LS    Perc      1       0  R:D2A-L:D1A        L  1149.69  SubjRight    C
 12     20  GMP-LS    Perc      1       0  R:D2B-L:D1A        L   964.30  SubjRight    C
 12     21  GMP-LS    Perc      1       0  R:D2A-L:D1A        L  1380.91  SubjRight    C
 12     22  GMP-LS    Perc      1       0  R:D2B-L:D1A        L  1228.27  SubjRight    C
 12     23  GMP-LS    Perc      1       0  R:D1B-L:D2B        L   908.52   SubjLeft    C
 12     24  GMP-LS    Perc      1       0  R:D1B-L:D2B        L  1246.14  SubjRight    F
 12     25  GMP-LS    Perc      1       0  R:D2A-L:D1B        L  1284.85   SubjLeft    F
 12     26  GMP-LS    Perc      1       0  R:D1A-L:D2B        L  1306.49   SubjLeft    C
 12     27  GMP-LS    Perc      1       0  R:D1B-L:D2A        L  1593.10   SubjLeft    C
 12     28  GMP-LS    Perc      1       0  R:D2A-L:D1B        L  1551.63  SubjRight    C
 12     29  GMP-LS    Perc      1       0  R:D2A-L:D1B        L  1012.25  SubjRight    C
 12     30  GMP-LS    Perc      1       0  R:D1A-L:D2A        L  1023.79   SubjLeft    C
 12     31  GMP-LS    Perc      1       0  R:D2B-L:D1B        L  1408.54  SubjRight    C
 12     32  GMP-LS    Perc      1       0  R:D1A-L:D2A        L  1015.10   SubjLeft    C
 12     33  GMP-LS    Perc      2       0  R:D1B-L:D2A        L  1616.08   SubjLeft    C
 12     34  GMP-LS    Perc      2       0  R:D1B-L:D2B        L  1387.29   SubjLeft    C
 12     35  GMP-LS    Perc      2       0  R:D2A-L:D1A        L  1215.66  SubjRight    C
 12     36  GMP-LS    Perc      2       0  R:D2A-L:D1B        L  1074.58  SubjRight    C
 12     37  GMP-LS    Perc      2       0  R:D2A-L:D1B        L  1333.53  SubjRight    C
 12     38  GMP-LS    Perc      2       0  R:D2A-L:D1B        L  1069.25  SubjRight    C
 12     39  GMP-LS    Perc      2       0  R:D2B-L:D1B        L  1492.01  SubjRight    C
 12     40  GMP-LS    Perc      2       0  R:D2A-L:D1A        L  1422.52  SubjRight    C
 12     41  GMP-LS    Perc      2       0  R:D1B-L:D2A        L  1132.17   SubjLeft    C
 12     42  GMP-LS    Perc      2       0  R:D2A-L:D1A        L  1011.75  SubjRight    C
 12     43  GMP-LS    Perc      2       0  R:D1A-L:D2A        L  1583.85   SubjLeft    C
 12     44  GMP-LS    Perc      2       0  R:D2B-L:D1A        L  1285.73  SubjRight    C
 12     45  GMP-LS    Perc      2       0  R:D2A-L:D1B        L  1357.89  SubjRight    C
 12     46  GMP-LS    Perc      2       0  R:D2B-L:D1B        L  1513.94  SubjRight    C
 12     47  GMP-LS    Perc      2       0  R:D2B-L:D1A        L  1654.62  SubjRight    C
 12     48  GMP-LS    Perc      2       0  R:D1A-L:D2B        L  1854.94   SubjLeft    C
 12     49  GMP-LS    Perc      2       0  R:D2B-L:D1B        L  1022.61  SubjRight    C
 12     50  GMP-LS    Perc      2       0  R:D1A-L:D2A        L  1203.07   SubjLeft    C
 12     51  GMP-LS    Perc      2       0  R:D1B-L:D2B        L  1283.92   SubjLeft    C
 12     52  GMP-LS    Perc      2       0  R:D2A-L:D1A        L   977.34  SubjRight    C
 12     53  GMP-LS    Perc      2       0  R:D1A-L:D2A        L  1255.97   SubjLeft    C
 12     54  GMP-LS    Perc      2       0  R:D2B-L:D1A        L  1020.70  SubjRight    C
 12     55  GMP-LS    Perc      2       0  R:D1A-L:D2A        L  1697.32   SubjLeft    C
 12     56  GMP-LS    Perc      2       0  R:D1A-L:D2B        L  1240.52   SubjLeft    C
 12     57  GMP-LS    Perc      2       0  R:D1A-L:D2B        L  1442.04   SubjLeft    C
 12     58  GMP-LS    Perc      2       0  R:D1B-L:D2B        L  1441.18   SubjLeft    C
 12     59  GMP-LS    Perc      2       0  R:D1B-L:D2A        L  1475.03   SubjLeft    C
 12     60  GMP-LS    Perc      2       0  R:D1A-L:D2B        L   861.03   SubjLeft    C
 12     61  GMP-LS    Perc      2       0  R:D2B-L:D1B        L  1268.35  SubjRight    C
 12     62  GMP-LS    Perc      2       0  R:D2B-L:D1A        L  1215.70   SubjLeft    F
