Sub  Trial   Group    Task  Block  Errors      Stimuli    MaxAp        RT
 14     20  PGM-LS   Grasp      1       0          D1A    80.14    335.00
 14     21  PGM-LS   Grasp      1       0          D1A    74.72    295.00
 14     22  PGM-LS   Grasp      1       0          D1A    79.73    420.00
 14     23  PGM-LS   Grasp      1       0          D1B    80.10    370.00
 14     24  PGM-LS   Grasp      1       0          D2A    74.26    420.00
 14     25  PGM-LS   Grasp      1       0          D2B    79.76    395.00
 14     26  PGM-LS   Grasp      1       0          D2B    78.55    455.00
 14     27  PGM-LS   Grasp      1       0          D2A    82.23    360.00
 14     28  PGM-LS   Grasp      1       0          D1A    75.91    380.00
 14     29  PGM-LS   Grasp      1       0          D1A    73.23    340.00
 14     30  PGM-LS   Grasp      1       0          D2A    75.73    310.00
 14     31  PGM-LS   Grasp      1       0          D2A    77.47    325.00
 14     32  PGM-LS   Grasp      1       0          D1A    74.06    475.00
 14     33  PGM-LS   Grasp      2       0          D1A    76.93    470.00
 14     34  PGM-LS   Grasp      2       0          D2B    78.76    435.00
 14     35  PGM-LS   Grasp      2       0          D1B    81.00    375.00
 14     36  PGM-LS   Grasp      2       0          D2B    78.37    250.00
 14     37  PGM-LS   Grasp      2       0          D2A    75.94    335.00
 14     38  PGM-LS   Grasp      2       0          D1A    82.59    315.00
 14     39  PGM-LS   Grasp      2       0          D2B    74.47    395.00
 14     40  PGM-LS   Grasp      2       0          D2A    74.18    415.00
 14     41  PGM-LS   Grasp      2       0          D2B    77.98    355.00
 14     42  PGM-LS   Grasp      2       0          D2A    77.96    360.00
 14     43  PGM-LS   Grasp      2       0          D2A    79.74    520.00
 14     44  PGM-LS   Grasp      2       0          D2B    82.08    345.00
 14     45  PGM-LS   Grasp      2       0          D1B    83.82    435.00
 14     46  PGM-LS   Grasp      2       0          D1A    79.39    325.00
 14     47  PGM-LS   Grasp      2       0          D1B    85.20    310.00
 14     48  PGM-LS   Grasp      2       0          D2B    79.83    405.00
 14     49  PGM-LS   Grasp      2       0          D2A    85.56    340.00
 14     50  PGM-LS   Grasp      2       0          D1B    80.80    440.00
 14     51  PGM-LS   Grasp      2       0          D1B    83.34    440.00
 14     52  PGM-LS   Grasp      2       0          D1B    79.22    340.00
 14     53  PGM-LS   Grasp      2       0          D1A    82.64    350.00
 14     54  PGM-LS   Grasp      2       0          D1A    73.21    280.00
 14     55  PGM-LS   Grasp      2       0          D1B    75.98    355.00
 14     56  PGM-LS   Grasp      2       0          D2A    81.31    330.00
 14     57  PGM-LS   Grasp      2       0          D1B    81.47    340.00
 14     58  PGM-LS   Grasp      2       0          D2B    70.20    345.00
 14     59  PGM-LS   Grasp      2       0          D2A    79.56    460.00
 14     60  PGM-LS   Grasp      2       0          D2A    75.98    335.00
 14     61  PGM-LS   Grasp      2       0          D1A    71.96    550.00
 14     62  PGM-LS   Grasp      2       0          D1A    75.28    355.00
 14     63  PGM-LS   Grasp      2       0          D1A    74.98    325.00
 14     64  PGM-LS   Grasp      2       0          D2B    80.99    265.00
 14     65  PGM-LS   Grasp      3       0          D1A    82.21    425.00
 14     66  PGM-LS   Grasp      3       0          D1A    80.42    370.00
 14     67  PGM-LS   Grasp      3       0          D1B    78.84    280.00
 14     68  PGM-LS   Grasp      3       0          D2B    80.10    375.00
 14     69  PGM-LS   Grasp      3       0          D1A    82.24    335.00
 14     70  PGM-LS   Grasp      3       0          D1A    82.16    305.00
 14     71  PGM-LS   Grasp      3       0          D1B    78.54    405.00
 14     72  PGM-LS   Grasp      3       0          D1B    87.37    425.00
 14     73  PGM-LS   Grasp      3       0          D1A    80.48    375.00
 14     74  PGM-LS   Grasp      3       0          D2A    76.11    395.00
 14     75  PGM-LS   Grasp      3       0          D1A    73.68    435.00
 14     76  PGM-LS   Grasp      3       0          D2A    74.16    440.00
 14     77  PGM-LS   Grasp      3       0          D2B    76.78    505.00
 14     78  PGM-LS   Grasp      3       0          D2B    73.60    585.00
 14     79  PGM-LS   Grasp      3       0          D1B    80.96    375.00
 14     80  PGM-LS   Grasp      3       0          D1A    84.62    425.00
 14     81  PGM-LS   Grasp      3       0          D2A    74.31    445.00
 14     82  PGM-LS   Grasp      3       0          D1A    83.60    375.00
 14     83  PGM-LS   Grasp      3       0          D2B    86.14    400.00
 14     84  PGM-LS   Grasp      3       0          D1B    83.26    375.00
 14     85  PGM-LS   Grasp      3       0          D1B    85.30    310.00
 14     86  PGM-LS   Grasp      3       0          D2A    80.92    285.00
 14     87  PGM-LS   Grasp      3       0          D2B    86.56    340.00
 14     88  PGM-LS   Grasp      3       0          D2B    79.38    330.00
 14     89  PGM-LS   Grasp      3       0          D1B    81.21    475.00
 14     90  PGM-LS   Grasp      3       0          D2A    86.70    395.00
 14     91  PGM-LS   Grasp      3       0          D2A    83.68    365.00
 14     92  PGM-LS   Grasp      3       0          D2A    83.15    500.00
 14     93  PGM-LS   Grasp      3       0          D2A    76.52    450.00
 14     94  PGM-LS   Grasp      3       0          D2B    79.34    355.00
 14     95  PGM-LS   Grasp      3       0          D1B    73.45    245.00
 14     96  PGM-LS   Grasp      3       0          D2B    74.10    745.00
 14     97  PGM-LS   Grasp      4       0          D1B    81.91    495.00
 14     98  PGM-LS   Grasp      4       0          D1A    83.38    460.00
 14     99  PGM-LS   Grasp      4       0          D1A    84.13    330.00
 14    100  PGM-LS   Grasp      4       0          D2A    87.01    270.00
 14    101  PGM-LS   Grasp      4       0          D2A    86.40    320.00
 14    102  PGM-LS   Grasp      4       0          D1B    84.09    435.00
 14    103  PGM-LS   Grasp      4       0          D2A    81.89    470.00
 14    104  PGM-LS   Grasp      4       0          D2A    80.60    420.00
 14    105  PGM-LS   Grasp      4       0          D1A    85.29    480.00
 14    106  PGM-LS   Grasp      4       0          D1A    68.45    330.00
 14    107  PGM-LS   Grasp      4       0          D2B    73.61    395.00
 14    108  PGM-LS   Grasp      4       0          D1B    74.56    385.00
 14    109  PGM-LS   Grasp      4       0          D1B    79.78    305.00
 14    110  PGM-LS   Grasp      4       0          D2B    81.23    365.00
 14    111  PGM-LS   Grasp      4       0          D2A    79.26    355.00
 14    112  PGM-LS   Grasp      4       0          D1A    88.44    435.00
 14    113  PGM-LS   Grasp      4       0          D2B    86.99    425.00
 14    114  PGM-LS   Grasp      4       0          D2B    90.63    570.00
 14    115  PGM-LS   Grasp      4       0          D1A    76.94    415.00
 14    116  PGM-LS   Grasp      4       0          D2B    72.06    400.00
 14    117  PGM-LS   Grasp      4       0          D2A    73.91    395.00
 14    118  PGM-LS   Grasp      4       0          D2B    82.63    365.00
 14    119  PGM-LS   Grasp      4       0          D1A    81.51    360.00
 14    120  PGM-LS   Grasp      4       0          D1B    76.58    520.00
 14    121  PGM-LS   Grasp      4       0          D1A    87.77    400.00
 14    122  PGM-LS   Grasp      4       0          D1B    71.25    285.00
 14    123  PGM-LS   Grasp      4       0          D2A    82.19    415.00
 14    124  PGM-LS   Grasp      4       0          D2A    76.66    320.00
 14    125  PGM-LS   Grasp      4       0          D1B    84.49    375.00
 14    126  PGM-LS   Grasp      4       0          D2B    86.15    290.00
 14    127  PGM-LS   Grasp      4       0          D1B    87.37    360.00
 14    128  PGM-LS   Grasp      4       0          D2B    87.66    385.00
